cup,1975,1970s,ASIAN CUP  ON TV IN COLOUR
cup,1975,1970s,S'pore bow out of Asian Cup
cup,1975,1970s,KING'S CUP TO SO BLESSED
cup,1975,1970s,Malaysia Cup broadcast
cup,1975,1970s,S'pore in Cup Final
cup,1975,1970s,SELANGOR-S'PORE CUP FINAL
cup,1975,1970s,CUP FINAL DAY
cup,1975,1970s,Malaysia Cup Final  live' on Ch. 8
cup,1975,1970s,WHY WE LOST THE CUP FINAL...
cup,1975,1970s,CUP HERO WHO DASHED SINGAPORE'S HOPES
cup,1975,1970s,SINGAPORE'S  CHANCES  FOR SULTANS' CUP
cup,1975,1970s,SULTANS' GOLD CUP TO S'PORE MALAYS
cup,1975,1970s,'POSTPONE CUP TIE' REQUEST  REJECTED
cup,1975,1970s,SBA SAYS  'YES'  TO NEW  THOMAS  CUP DATES
dead,1975,1970s,Man shot  dead  after  fracas at nightclub
dead,1975,1970s,Belfast youth shot dead
dead,1975,1970s,Naked  wife  found  dead in trunk
dead,1975,1970s,21 feared dead
dead,1975,1970s,Two  gunmen  shot  dead in holdup
dead,1975,1970s,WANTED  MAN  SHOT  DEAD  BY TEC
dead,1975,1970s,Woman  found  dead  in hotel
dead,1975,1970s,Jungle  hunt  after  lawyer  is shot  dead
dead,1975,1970s,JUNGLE  HUNT  KILLER MAY  BE DEAD
dead,1975,1970s,JUNGLE HUNT COUPLE DEAD
dead,1975,1970s,Awol Marine shot dead
dead,1975,1970s,Argentine chief of intelligence shot dead
dead,1975,1970s,RIDDLE  OF  INFANT  FOUND DEAD
dead,1975,1970s,Teenage wife found dead in hotel
dead,1975,1970s,"Two feared dead, 16 hurt in scaffold crash"
pay,1975,1970s,CBD fee:  Cabinet  vetoes  move to  pay back  MPs
pay,1975,1970s,President  to get  full pay
pay,1975,1970s,$16 pay rise for Aussies
pay,1975,1970s,NWC PROPOSES 3 TO 6 PC PAY HIKE
pay,1975,1970s,"TAXIS MUST  PAY, TOO"
pay,1975,1970s,Govt warning on pay hikes
pay,1975,1970s,British  unions'  pay rise  proposal
pay,1975,1970s,Union backing  for 10pc pay  ceiling
pay,1975,1970s,Haw Par  to pay  cost of  probe
pay,1975,1970s,'Pay up $11m' shock for  Imperial Securities
pay,1975,1970s,'Revise  pay  scales'
pay,1975,1970s,Royalty agree  to pay cuts
pay,1975,1970s,THE BIG BRIBES  FIRMS PAY  TO DO BUSINESS
ban,1975,1970s,Ban on sheath knives
ban,1975,1970s,Ban on  'instant  mask'  sun  visors?
ban,1975,1970s,SOCCER BAN ON GRANDMA
ban,1975,1970s,Ban on  visors  for  motor  cyclists  BANNED ' APPROVED
ban,1975,1970s,Four-match ban on Krishnan
ban,1975,1970s,Life ban  on  motor cyclist
ban,1975,1970s,LONDON  LIFTS  BAN ON  HAW PAR  SHARES
ban,1975,1970s,BILL TO BAN EXTRA BONUS
ban,1975,1970s,LATEST  Call for new  arm ban  treaty
ban,1975,1970s,Ban for 47 goal fiasco
prices,1975,1970s,Profit taking hits share prices
prices,1975,1970s,Renewed buying pushes up share prices
prices,1975,1970s,Oil: Opec  plan for  prices
prices,1975,1970s,Profit-taking sends prices tumbling
prices,1975,1970s,S'pore  share  prices  recover
prices,1975,1970s,Cigarette  prices  go up  from  today
prices,1975,1970s,Another jump in US prices
prices,1975,1970s,PETROL PRICES IN S'PORE MAY GO UP
strike,1975,1970s,Strike  threat  by  Thai  police
strike,1975,1970s,End strike order
strike,1975,1970s,Strike ends
strike,1975,1970s,Press strike settled
strike,1975,1970s,Israeli  strike  into  Lebanon
strike,1975,1970s,24-hour strike by BBC newsmen
boost,1975,1970s,Bid to boost investment
boost,1975,1970s,Arabs  boost  the  Asian  dollar
boost,1975,1970s,EXPORTERS  GET A NEW BOOST
economy,1975,1970s,$37bil drugs drain on US economy
economy,1975,1970s,THREE STEPS TO BOOST ECONOMY
private,1975,1970s,THE STRUGGLING  PRIVATE  PRACTITIONER
cholera,1975,1970s,Cholera in Saigon
cholera,1975,1970s,Cholera-hit
die,1976,1970s,THE BOY WHO WAS SURE HE COULDNT DIE
die,1976,1970s,TWO DIE IN BELFAST AMBUSH
die,1976,1970s,SEVEN DIE IN ROAD CRASH
die,1976,1970s,Two MAS  trainees die in air crash
die,1976,1970s,Climbers die
die,1976,1970s,Coup officers to die
die,1976,1970s,"Doctor, family die in road crash"
die,1976,1970s,Couple die in crash
die,1976,1970s,Bus plunges  into riven  50 die
die,1976,1970s,36 die in air crash
die,1976,1970s,Three die in gun little
die,1976,1970s,38 die in  train-bus  crash
die,1976,1970s,Latest  Four die in clash  clash
die,1976,1970s,n die in  bus mishap
die,1976,1970s,Ambush: 8 die
die,1976,1970s,23 die  in  express crash horror
die,1976,1970s,11 die in show plane crash
die,1976,1970s,Mother and  sons die in  blaze
die,1976,1970s,THREE DIE IN ROAD CRASH
die,1976,1970s,3 die in fire
die,1976,1970s,Three die in  plane crash
die,1976,1970s,RED ATTACK ON THAI  TROOPS: TWO DIE
die,1976,1970s,8 guerillas die
die,1976,1970s,Eight die as landslides sweep away homes
die,1976,1970s,"Three  die,  three  hurt  in lorry  crash"
die,1976,1970s,23 die of measles
die,1976,1970s,20 die as  coach  plunges  into  river
die,1976,1970s,Children aged six and four die in fire
die,1976,1970s,My father would rather die than leave Thailand...
die,1976,1970s,Three die in killer  gas  drama
die,1976,1970s,Six die  in dus  stop car crash
die,1976,1970s,Four die in cartaxi  head-on crash
die,1976,1970s,Five children die in Maze
die,1976,1970s,2 die in village shootout
police,1976,1970s,Police seek man's aid in $1.5m  fraud case
police,1976,1970s,"$500,000  drug haul  in joint HK,  Thai police    swoop"
police,1976,1970s,Three killed by police
police,1976,1970s,"2,100 police jobs a year for NS irien"
police,1976,1970s,Botak Chin shot in 2-hr battle with police
police,1976,1970s,LATEST  Police on alert
police,1976,1970s,Police foil  bid to kill  Isabel
police,1976,1970s,Special police  units to combat Reds
police,1976,1970s,Students dull wit. police
police,1976,1970s,"POLICE IN  $600,000 SUCCESS..."
police,1976,1970s,KL plea  to keep  police in  Betong
police,1976,1970s,Police truck kills five
police,1976,1970s,Raid on police station
police,1976,1970s,Police recover  'vanished' gold watches
police,1976,1970s,Police guard riot factory
police,1976,1970s,POLICE PROBE BANK LOSS
police,1976,1970s,'Police  on  bookie payroll'  shock
police,1976,1970s,Police to  probe  airport  security  slip-up
police,1976,1970s,POLICE ON  ANTI-RED  ALERT
police,1976,1970s,Police kill two in Soweto
police,1976,1970s,Police seek boss of  travel agency
police,1976,1970s,"Slain girl: Friend did it, say police"
police,1976,1970s,Police fire  teargas at demos
police,1976,1970s,Police confess
police,1976,1970s,Police trace tug o' war girl and her mother
police,1976,1970s,Police impound New York ballot machines
police,1976,1970s,Bombs go off in police hq
police,1976,1970s,Subhas  case  police  officer  held  by CPIB
police,1976,1970s,HK police  supt  guilty of  graft
strike,1976,1970s,Troops if  strike is  called
strike,1976,1970s,Vandals strike again: Two cars damaged
strike,1976,1970s,WOULD BRITAIN SURVIVE A GENERAL STRIKE?
strike,1976,1970s,Phonemen on strike
strike,1976,1970s,Hunger strike man dies
strike,1976,1970s,Flights to Australia halted by strike
strike,1976,1970s,School strike
strike,1976,1970s,Strike over pay hike
strike,1976,1970s,Hunger strike
strike,1976,1970s,Rubber strike spreading
strike,1976,1970s,Madrid strike
strike,1976,1970s,Bank bandits strike in Seremban
strike,1976,1970s,Strike ends
strike,1976,1970s,Protest strike
strike,1976,1970s,Eire bank strike
strike,1976,1970s,TV technicians  at Olympics  on strike
strike,1976,1970s,Highway robbers strike again...
strike,1976,1970s,Hunger strike
strike,1976,1970s,LATEST  Deadlock at  NZ strike  talks
strike,1976,1970s,Britain's  seamen  to strike
strike,1976,1970s,ONN BID TO AVERT STRIKE
strike,1976,1970s,Ramadan bonus strike
strike,1976,1970s,Students9 strike
strike,1976,1970s,One Million m strike
strike,1976,1970s,Partial strike hits JAL
fire,1976,1970s,80 HOMELESS IN NEW YEAR FIRE  Mahjong
fire,1976,1970s,Faculty fire
fire,1976,1970s,Train fire kills 17
fire,1976,1970s,Fire bomb attacks
fire,1976,1970s,Fire pit out
fire,1976,1970s,Balloon fire  kills two
fire,1976,1970s,Fire destroys empty shops
fire,1976,1970s,Panic as fire breaks out at theatre
fire,1976,1970s,Fire damages bungalow
fire,1976,1970s,Fire havoc
fire,1976,1970s,3 die in fire
fire,1976,1970s,Cairo fire
fire,1976,1970s,Car destroyed by fire
fire,1976,1970s,Two hurt in $1m tyre  retreading factory fire
fire,1976,1970s,Reds sot fire to station
fire,1976,1970s,"$250,000 loss in fire at car finance company"
fire,1976,1970s,Police fire  teargas at demos
fire,1976,1970s,PRANKSTERS SET WOMAN ON FIRE
fire,1976,1970s,Children aged six and four die in fire
fire,1976,1970s,Arab demo:  Troops open  fire
fire,1976,1970s,20 shops gutted in Gay World fire
fire,1976,1970s,Artillery fire at border
dead,1976,1970s,MAN SHOT  DEAD IN FLAT SIEGE
dead,1976,1970s,Shot dead in ambush
dead,1976,1970s,Thai political canvasser shot dead* in temple
dead,1976,1970s,"WOMAN AND CHILD, 4, FOUND DEAD IN FLAT"
dead,1976,1970s,Two officers shot dead at funeral
dead,1976,1970s,Guard shot dead at airport...
dead,1976,1970s,13 found dead
dead,1976,1970s,12 feared dead in air crash
dead,1976,1970s,Seven  officers  among  copter  dead
dead,1976,1970s,Murder cab  driver is found dead
dead,1976,1970s,Youths with  sticks roam  dead town
dead,1976,1970s,Bank chief shot dead
dead,1976,1970s,LATEST  Jumblatt's sis  shot dead
dead,1976,1970s,Monod dead
dead,1976,1970s,9000 FEARED  DEAD IN QUAKE
dead,1976,1970s,"27 DEAD, 30 MISSING IN FERRY TRAGEDY"
dead,1976,1970s,"Latest  Quake: 4,000 dead"
dead,1976,1970s,Arab youth shot dead
dead,1976,1970s,Sextuplets: One more dead
dead,1976,1970s,Envoy shot dead in hunting mishap
dead,1976,1970s,Couple found dead near casino
dead,1976,1970s,7 convicts shot dead
cup,1976,1970s,PIGGOTT TAKES CUP RACE
cup,1976,1970s,Cup race shock as hot favourite is pulled up
cup,1976,1970s,Malaysia Cup: 'Live'  telecast
cup,1976,1970s,RESERVE UNIT MEN CALLED IN AS CROWDS SCRAMBLE FOR CUP TICKETS
cup,1976,1970s,CUP FINAL SPECIAL
cup,1976,1970s,New date  for cup  tie against  Kelantan
cup,1976,1970s,It's Southampton's cup by one-nil
cup,1976,1970s,STORE TO  HOST  W-CUP  TOURNEY
cup,1976,1970s,Malaysia  in the  cup final
cup,1976,1970s,Indonesia win  9-0 to  retain Cup
cup,1976,1970s,IT'S CUP TIME
cup,1976,1970s,MAGNIFICENT STORE  ALMOST SURE OF CUP FINAL BERTH
cup,1976,1970s,MALAYSIA CUP: ALL YOU NEED TO KNOW
cup,1976,1970s,Draw and Spore enter Cup final
cup,1976,1970s,The Cup  Final  on TV:  Verdict  at high  noon
cup,1976,1970s,MORE M-CUP  FINAL  lEWS: PAGES 26 AND 27
cup,1976,1970s,CUP FINAL DAY
cup,1976,1970s,San Retta  wins  the cup
cup,1976,1970s,FAS may call  off pre-World  Cup games
cup,1976,1970s,Pahang  pulls  out of  M-Cup
ban,1976,1970s,Ban on parties to be lifted
ban,1976,1970s,Ban on mail to Jakarta
ban,1976,1970s,Logging .ban in 'hot' areas
ban,1976,1970s,US no to ban
ban,1976,1970s,Cuba aid ban
ban,1976,1970s,Ban lifted
ban,1976,1970s,Fina to review  S'pore ban
ban,1976,1970s,Liquor ban by Thai  GrOVt to  prevent  polls  violence
ban,1976,1970s,Swim ban is off
ban,1976,1970s,Olympic ban
ban,1976,1970s,Shock ban on Oscar winner Cuckoo
ban,1976,1970s,'Cuckoo' ban is off
ban,1976,1970s,Underground acts ban
ban,1976,1970s,Kim Song  ban stays
pay,1976,1970s,"5,000 PAY  LAST  RESPECTS  AT  BANK"
pay,1976,1970s,Lee flies  into KL to pay  his last respects
pay,1976,1970s,Pay hikes:  All-in-one  system?
pay,1976,1970s,Strike over pay hike
pay,1976,1970s,"CLOSE PAY GAP, BOSSES URGED"
pay,1976,1970s,"$27,000 PAY GRAB FOILED"
pay,1976,1970s,'Yes' by  Govt to  pay rise  plan
pay,1976,1970s,TOUGH STORE  PORN LAWS  PAY OFF
pay,1976,1970s,GUARD SAVES HOTEL PAY
pay,1976,1970s,Pay up 0r...
prices,1976,1970s,SHARE PRICES TAKE A TUMBLE
prices,1976,1970s,Marked drop in food  prices
prices,1976,1970s,Big hike in US farm prices
prices,1976,1970s,Prices up
prices,1976,1970s,Oil prices No change
prices,1976,1970s,US wholesale prices up
boost,1976,1970s,Dragon Year may give trade a boost
boost,1976,1970s,POUND GETS A BOOST
boost,1976,1970s,$44b bid  to boost  growth in  Malaysia
boost,1976,1970s,Bhichai arrives in Laos to boost ties with Vientiane
campaign,1976,1970s,ANTI-TENG  CAMPAIGN  SPREADS
campaign,1976,1970s,Anti-Thanom campaign
growth,1976,1970s,"Brace up for slower growth, says Lee"
growth,1976,1970s,Eight pc  real  growth  rate  forecast
economy,1976,1970s,"Govt pumps $2,600 m into the economy"
die,1977,1970s,4 die In fire
die,1977,1970s,SIX DIE IN TAXILORRY CRASH
die,1977,1970s,Six die in clash
die,1977,1970s,Two die (one burnt to death) in m-cycle crash
die,1977,1970s,"FIVE DIE, TWO HURT IN MALACCA CAR CRASH"
die,1977,1970s,LATEST  Five children die in blaze
die,1977,1970s,Three  die in copter  crash
die,1977,1970s,Sixteen die in mudslide
die,1977,1970s,Red ambush Five die
die,1977,1970s,Two die as gas  tank on  ship  explodes
die,1977,1970s,I WANT TO DIE
die,1977,1970s,Five die in snowstorm
die,1977,1970s,"Eight die,  150 hurt in more Pak riots"
die,1977,1970s,5 die as  trailer  plunges  into ravine
die,1977,1970s,9 die in fire
die,1977,1970s,100 die in floods
die,1977,1970s,3 die in crash horror
die,1977,1970s,9 more  die in  African  riots
die,1977,1970s,"12 die, 60  'hurt in blast"
die,1977,1970s,Seven die as clans clash
die,1977,1970s,16 die as trucks ram bus
die,1977,1970s,3 poachers die in clash
die,1977,1970s,'10pc of world would die'
die,1977,1970s,6 die in Israeli  shelling
die,1977,1970s,Five  die  in 3  road  crashes
die,1977,1970s,"3 die, 49 trapped in coal mine"
die,1977,1970s,Three die in clashes
police,1977,1970s,$6 ail of heroin  seized by  Thai police
police,1977,1970s,Economic  Review  newsman  held  by police
police,1977,1970s,Assets  check  on  police officers
police,1977,1970s,"RZ: We carry  on, say  police"
police,1977,1970s,Parents thank  police and army
police,1977,1970s,2 more picked up by police
police,1977,1970s,Special Branch not involved: Police chief
police,1977,1970s,A 'lift' to police post
police,1977,1970s,Police toteach the public about safety...
police,1977,1970s,Police nab  highway robbers
police,1977,1970s,"1,000 POLICE TO CONTROL TICKET RUSH"
police,1977,1970s,Police launch stuck on sunken ship
police,1977,1970s,Reds grab arms from police
police,1977,1970s,Police alert after riots
police,1977,1970s,$54 MIL  DRUG  HAUL BY  THAI  POLICE
police,1977,1970s,Police station is set on fire
police,1977,1970s,Why we'  need  stricter  PDS:  Police
police,1977,1970s,Top Red pair in police custody
police,1977,1970s,Woman in tears led away by police
police,1977,1970s,Police held at bay 4 hours
police,1977,1970s,Caught in police ambush
police,1977,1970s,Geese foil  attack on police
fire,1977,1970s,4 die In fire
fire,1977,1970s,Fire destroys 11 horses
fire,1977,1970s,LATEST  Fire destroys four stalls
fire,1977,1970s,2.500 homeless after fire
fire,1977,1970s,"$120,000 fire in Jurong"
fire,1977,1970s,Api Api quells ship's fire
fire,1977,1970s,Canberra garment tenders plan under fire
fire,1977,1970s,$1.5 mil  loss in  tobacco  factory  fire
fire,1977,1970s,9 die in fire
fire,1977,1970s,Fire burning itself out
fire,1977,1970s,Robinson  fire site:  Claim  for $23 m
fire,1977,1970s,FIRE RAZES 4 SLIPWAYS
fire,1977,1970s,FIRE RAZES PAINT PLANT
fire,1977,1970s,Missing gems  found in fire engine
fire,1977,1970s,Shophouse fire
fire,1977,1970s,Shophouse fire
fire,1977,1970s,Police station is set on fire
fire,1977,1970s,Man who set  fire to ship's  kitchen dies
fire,1977,1970s,Fire razes  park in  B. Timah
fire,1977,1970s,Man sett fire to himself
fire,1977,1970s,HIJACKERS OPEN FIRE
fire,1977,1970s,Four women  hurt in fire rescue
fire,1977,1970s,Fire razes 4 houses
strike,1977,1970s,Cuepacs  strike plan off
strike,1977,1970s,"30,000 prisoners plan hunger strike"
strike,1977,1970s,Pilots strike
strike,1977,1970s,Tokyo strike called off
strike,1977,1970s,Strike hits France
strike,1977,1970s,French unions plan strike
strike,1977,1970s,Strike call
strike,1977,1970s,Indian dockers  strike
strike,1977,1970s,SlO million setback for SIA during Australian strike
strike,1977,1970s,Paper strike
strike,1977,1970s,Strike ends
strike,1977,1970s,Strike hits shipyard
strike,1977,1970s,Steel strike
strike,1977,1970s,New air  strike  warning  by  union
strike,1977,1970s,Airport staff to strike
strike,1977,1970s,S'pore pilots: No need for strike
strike,1977,1970s,Italy rail strike
strike,1977,1970s,Callaghan bid to end strike
strike,1977,1970s,French pilots call strike
strike,1977,1970s,Strike by MAS pilots to be  suspended
dead,1977,1970s,Saved by 'dead man's handle'
dead,1977,1970s,Deputy mayor found dead
dead,1977,1970s,Battered  woman  found  dead  in flat
dead,1977,1970s,3 dead  in  trawler blast
dead,1977,1970s,10 shot dead in curfew city
dead,1977,1970s,Mother  and 3  children  found dead  in river
dead,1977,1970s,RASA SAYANG: 5 FEARED DEAD
dead,1977,1970s,"One dead, 4 missing"
dead,1977,1970s,Seven shot  dead in Bihar polls
dead,1977,1970s,Refugee boat  sinks: 33 feared dead
dead,1977,1970s,Trader  shot  dead  in  office
dead,1977,1970s,Red agent  shot dead  in KL
dead,1977,1970s,THREE SHOT DEAD IN MID-TOWN ESCAPE 81D...
dead,1977,1970s,FAMILY OF 4 FOUND DEAD
dead,1977,1970s,Seven robbers shot dead
dead,1977,1970s,THE LORD LUCAN RIDDLE: IS HE DEAD OR ALIVE?
dead,1977,1970s,Two PCs  Shot  dead at road-block
dead,1977,1970s,Jeevan found dead in trunk
cup,1977,1970s,Arshad in tonight's M-Cup squad
cup,1977,1970s,BLUE STAR WINS LION CITY CUP AGAIN
cup,1977,1970s,SIR TOBY'S CUP
cup,1977,1970s,M-Cup shock
cup,1977,1970s,COFFEE UP 10c A CUP SHOCK
cup,1977,1970s,COFFEE CUP STORM
cup,1977,1970s,Malaysia Cup tickets
cup,1977,1970s,FA Cup  Final  'live'  TV in  peril
cup,1977,1970s,FA Cup  Final:  Judge  says  no  to BBC
cup,1977,1970s,FA Cup  Final  TV  is ON
cup,1977,1970s,EUROPEAN CUP 'LIVE' ON TV
cup,1977,1970s,S'pore in  Malaysia  Cup  Final
cup,1977,1970s,European Cup 'blackout'
cup,1977,1970s,CUP FINAL: THE SPECIAL MOMENTS
cup,1977,1970s,Can S'pore bring back the Cup?
cup,1977,1970s,CUP FINAL TELECAST: DECISION TODAY
cup,1977,1970s,'WE WANT THE CUP' CHANT
cup,1977,1970s,Plan to  'fix' cup  final
cup,1977,1970s,THOSE M-CUP BONUS PAYMENTS...
cup,1977,1970s,REGAL TAN'S CUP
cholera,1977,1970s,Cholera alert
cholera,1977,1970s,Cholera rages
cholera,1977,1970s,Cholera kills 27
cholera,1977,1970s,Cholera toll
cholera,1977,1970s,Cholera cases decreasing
ban,1977,1970s,Kirn Song ban off
ban,1977,1970s,Amin ban: US concerned
ban,1977,1970s,Taiwan ban
ban,1977,1970s,N-exports ban
ban,1977,1970s,BAN THE  'PEOPLE  KILLER  BOMB' CALL
prices,1977,1970s,Jakarta raises oil prices
prices,1977,1970s,Seoul prices up 11.4 pc
prices,1977,1970s,Petrol  prices  up  today
prices,1977,1970s,'Oil prices to double'
prices,1977,1970s,Soft  drinks  prices  to go up  again
prices,1977,1970s,Dealers  put up  prices  of  smokes
boost,1977,1970s,Hanoi trip  to boost  ties
boost,1977,1970s,"This will  boost our economy,  MPs told"
boost,1977,1970s,Carter to boost US might abroad
boost,1977,1970s,Firms find new ways to boost furniture sales
public,1977,1970s,MP hits at lack of public debate
public,1977,1970s,Police toteach the public about safety...
public,1977,1970s,Housing estates offer new show homes for public viewing
pay,1977,1970s,Hussein offers unions new pay scheme
pay,1977,1970s,Schoolmates pay their last respects to Grand Prix victims
pay,1977,1970s,BRITISH PAY-OFF SCANDAL
pay,1977,1970s,Making your ideas pay...
pay,1977,1970s,Is this the price we pay for tourism?
growth,1977,1970s,POSITIVE GROWTH IN ALL SECTORS
growth,1977,1970s,Fukuda pledge on growth
growth,1977,1970s,Reforms  will hit  growth:  Chok  Tong
economy,1977,1970s,"This will  boost our economy,  MPs told"
police,1978,1970s,Jakarta  protests:  New  police  warning
police,1978,1970s,"Police hunt No. One...  LAWYER IS MISSING WITH $150,000 OF CLIENT'S MONEY"
police,1978,1970s,Police hunt No. Two...
police,1978,1970s,HARUN GIVES UP TO POLICE
police,1978,1970s,Police  hunt  for  bargirl killer
police,1978,1970s,Narita: Police get tough
police,1978,1970s,Police find fragments after mystery blast
police,1978,1970s,Iraqi shoot-out: Police protest
police,1978,1970s,Gunmen  kill  5 police officers
police,1978,1970s,Hijack  or  hoax?  Police  unsure
police,1978,1970s,South African police kill two in attack
police,1978,1970s,Taximan  robbed:  Three  police  detained
police,1978,1970s,Guidelines  for traffic  police
police,1978,1970s,Thai police seize 20 tonnes of marijuana in boat
police,1978,1970s,Police  head  to  retire in July
cup,1978,1970s,Super Level wins Governor's Cup
cup,1978,1970s,WORLD CUP MEN TO WATCH
cup,1978,1970s,M-Cup tickets
cup,1978,1970s,M-Cup kick-off
cup,1978,1970s,Cup match: No 'live' TV
cup,1978,1970s,Mat Noh banned for 3 M-Cup matches
cup,1978,1970s,World Cup exclusive
cup,1978,1970s,FA Cup Final an in-depth report
cup,1978,1970s,Malaysia's Cup
cup,1978,1970s,M-Cup: Our chances after today's match
cup,1978,1970s,5-page World Cup special
cup,1978,1970s,Malaysia Cup: Your chance to write on it
cup,1978,1970s,Cup final all the thrills and the spills
cup,1978,1970s,Cup final on TV
cup,1978,1970s,Our six Malaysia Cup final winners
cup,1978,1970s,Star Prince wins cup
cup,1978,1970s,$151 Cup shock by Charles Street Lad
cup,1978,1970s,Singapore's cup-after 44 long years
cup,1978,1970s,And a cup of coffee will cost you about $4.60
dead,1978,1970s,55 years of 'talking' with the dead...
dead,1978,1970s,Kidnap Baron 'shot dead'
dead,1978,1970s,LATEST  Train crash: 10 dead
dead,1978,1970s,Lovers found dead on beach
dead,1978,1970s,"One dead,  missing as boat sinks"
dead,1978,1970s,"About 15,000 feared dead"
dead,1978,1970s,NOW IT'S  53 DEAD
dead,1978,1970s,Jackie's love letter to her dead husband
dead,1978,1970s,Man shot dead
fire,1978,1970s,Office on fire
fire,1978,1970s,Fire at tailor school
fire,1978,1970s,Fire in  ship: Officer  dies
fire,1978,1970s,GAS BLAST FIRE KILLS SIX IN HOUSTON
fire,1978,1970s,GOVERNORS FLEE FIRE
fire,1978,1970s,THREE BANKS SET ON FIRE
fire,1978,1970s,Sparks without fire
die,1978,1970s,7 army  men  die in  crash
die,1978,1970s,13 die in hotel blaze
die,1978,1970s,WHAT A DIRTY WAY TO DIE...
die,1978,1970s,66 just left to die...
die,1978,1970s,11 Reds die in 3 clashes
die,1978,1970s,50 die in clash
die,1978,1970s,When you could die for smoking
die,1978,1970s,LATEST  200 DIE IN LAND GRAB
die,1978,1970s,48 DIE IN SHIP BLAST HORROR
cholera,1978,1970s,S'pore cholera infected
cholera,1978,1970s,Schools  closed  as  cholera spreads
cholera,1978,1970s,Cholera
cholera,1978,1970s,Cholera warning to Temple St. diners
cholera,1978,1970s,"CHOLERA: URGENT CALL TO 1,000"
ban,1978,1970s,Ban on 'hostile'  newsmen
ban,1978,1970s,Raja's mother dies in S'ban
ban,1978,1970s,LATEST  US ban on visits
ban,1978,1970s,US trade ban
ban,1978,1970s,Ban on meat  from Malaysia
ban,1978,1970s,Battle over plan to  ban children's ads
ban,1978,1970s,CONCORDE BAN IS OFF
prices,1978,1970s,Drop in US food prices
prices,1978,1970s,Share prices plunge
prices,1978,1970s,US wholesale prices up
prices,1978,1970s,Share prices  soar on  Wall St
prices,1978,1970s,Share  prices  take  another  beating
strike,1978,1970s,Strike threat by West Malaysia stableboys
strike,1978,1970s,MOLUCCANS STRIKE: MANY HURT
strike,1978,1970s,Strike chaos
strike,1978,1970s,MAS  WORKERS TO GO ON  STRIKE ON SEPT 1
strike,1978,1970s,Latest  India dockers to strike
mandarin,1978,1970s,Lee explains need to use Mandarin
mandarin,1978,1970s,MANDARIN: THE TASK AHEAD...
mandarin,1978,1970s,Learning Mandarin in the thirties...
private,1978,1970s,Private cars may be checked
economy,1978,1970s,Setback for US economy
economy,1978,1970s,LATEST  Big jump in US economy
boost,1978,1970s,Plans for special division to boost culture
growth,1978,1970s,Reviewing growth prospects...
mandarin,1979,1970s,Make an effort to speak correct Mandarin
mandarin,1979,1970s,Grasp the correct tones of Peking Mandarin
mandarin,1979,1970s,Singapore Amateur Players presents Russian and Irish plays in Mandarin
mandarin,1979,1970s,Promote Mandarin
mandarin,1979,1970s,Speak Mandarin campaign
mandarin,1979,1970s,Promotion of Mandarin helps language students
mandarin,1979,1970s,Nationwide drive to boost Mandarin
mandarin,1979,1970s,Learn good Mandarin with radio broadcasts
mandarin,1979,1970s,Lee to launch 'use  Mandarin' campaign
mandarin,1979,1970s,LEE'S PLEA: USE MANDARIN
mandarin,1979,1970s,"In two years,  a full switch to Mandarin?"
mandarin,1979,1970s,Mandarin as the lingua franca of the Chinese
mandarin,1979,1970s,SPEEDY MANDARIN
mandarin,1979,1970s,Big response  to Mandarin drive
mandarin,1979,1970s,Mandarin is simpler in pronunciation and vocabulary
mandarin,1979,1970s,Mandarin by Radio
mandarin,1979,1970s,MANDARIN AT GOVT COUNTERS
mandarin,1979,1970s,Mandarin by Radio as from today
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,ORAL TEST (IN MANDARIN)  IN 3   5 YEARS?
mandarin,1979,1970s,MANDARIN BY  RADIO
mandarin,1979,1970s,Mandarin learning experience
mandarin,1979,1970s,"""""""Now I can speak Mandarin!"""" Dr Lav Teik Soon"""
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,Bilingual Page helps to sustain my interest in learning Mandarin
mandarin,1979,1970s,There is no short cut in the learning of Mandarin
mandarin,1979,1970s,Southerners can also speak standard Mandarin
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,Promotion of Mandarin   the Taiwanese experience
mandarin,1979,1970s,Speak Mandarin instead of dialects.
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,Promotion of Mandarin China's experience
mandarin,1979,1970s,Mandarin: Call  to review the  campaign
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,How to get rid of the dialect accent in your Mandarin
mandarin,1979,1970s,MANDARIN BY  RADIO
mandarin,1979,1970s,TWIN TARGETS FOR MANDARIN
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,MANDARIN BY RADIO
mandarin,1979,1970s,Speak Mandarin instead of dialects.
mandarin,1979,1970s,MANDARIN BY RADIO
fire,1979,1970s,Police open fire on mob
fire,1979,1970s,Fire at Expo
fire,1979,1970s,'Subtle'  fee  hikes  under  fire
fire,1979,1970s,Angry fans set fire  to boxing ring
fire,1979,1970s,Blast starts fire at Jurong paintworks
fire,1979,1970s,"One dead, eight hurt in ship fire"
fire,1979,1970s,BEACH ROAD SHOP FIRE
fire,1979,1970s,Six children die in ghost train fire
fire,1979,1970s,Factory fire
fire,1979,1970s,30 homeless after fire
