"1904:25",1904,"war",25,4,218,1.8348623853211,6
"1904:25",1904,"Yalu",25,4,218,1.8348623853211,6
"1904:25",1904,"show",25,4,218,1.8348623853211,6
"1904:25",1904,"rubber",25,4,218,1.8348623853211,6
"1904:25",1904,"public",25,4,218,1.8348623853211,6
"1904:25",1904,"paper",25,4,218,1.8348623853211,6
"1904:25",1904,"str",25,4,218,1.8348623853211,6
"1904:25",1904,"recently",25,4,218,1.8348623853211,6
"1904:25",1904,"arrived",25,4,218,1.8348623853211,6
"1904:25",1904,"use",25,4,218,1.8348623853211,6
"1904:25",1904,"great",25,4,218,1.8348623853211,6
"1904:25",1904,"win",25,4,218,1.8348623853211,6
"1904:25",1904,"sir",25,4,218,1.8348623853211,6
"1904:25",1904,"Ceylon",25,4,218,1.8348623853211,6
"1904:25",1904,"CEYLON",25,4,218,1.8348623853211,6
"1904:25",1904,"Bangkok",25,4,218,1.8348623853211,6
"1904:25",1904,"Tokyo",25,4,218,1.8348623853211,6
"1904:30",1904,"tin",30,35,218,16.0550458715596,7
"1904:30",1904,"thai",30,15,218,6.88073394495413,7
"1904:30",1904,"Japanese",30,12,218,5.5045871559633,7
"1904:30",1904,"ill",30,12,218,5.5045871559633,7
"1904:30",1904,"PASSENGERS",30,10,218,4.58715596330275,7
"1904:30",1904,"LIST",30,9,218,4.12844036697248,7
"1904:30",1904,"WAR",30,9,218,4.12844036697248,7
"1904:30",1904,"London",30,9,218,4.12844036697248,7
"1904:30",1904,"Arthur",30,9,218,4.12844036697248,7
"1904:30",1904,"RUBBER",30,9,218,4.12844036697248,7
"1904:30",1904,"iii",30,9,218,4.12844036697248,7
"1904:30",1904,"NEWS",30,9,218,4.12844036697248,7
"1904:30",1904,"men",30,8,218,3.6697247706422,7
"1904:30",1904,"JAPANESE",30,7,218,3.21100917431193,7
"1904:30",1904,"Port",30,7,218,3.21100917431193,7
"1904:30",1904,"due",30,7,218,3.21100917431193,7
"1904:30",1904,"Hongkong",30,7,218,3.21100917431193,7
"1904:30",1904,"Japan",30,7,218,3.21100917431193,7
"1904:30",1904,"appeared",30,6,218,2.75229357798165,7
"1904:30",1904,"Russian",30,6,218,2.75229357798165,7
"1904:30",1904,"ing",30,6,218,2.75229357798165,7
"1904:30",1904,"ami",30,6,218,2.75229357798165,7
"1904:30",1904,"Borneo",30,6,218,2.75229357798165,7
"1904:30",1904,"Colombo",30,6,218,2.75229357798165,7
"1904:30",1904,"work",30,5,218,2.29357798165138,7
"1904:30",1904,"Lord",30,5,218,2.29357798165138,7
"1904:30",1904,"nut",30,5,218,2.29357798165138,7
"1904:30",1904,"received",30,5,218,2.29357798165138,7
"1904:30",1904,"ili",30,5,218,2.29357798165138,7
"1904:30",1904,"tho",30,5,218,2.29357798165138,7
"1904:30",1904,"tha",30,5,218,2.29357798165138,7
"1904:30",1904,"til",30,5,218,2.29357798165138,7
"1904:30",1904,"many",30,5,218,2.29357798165138,7
"1904:30",1904,"Ihe",30,5,218,2.29357798165138,7
"1904:30",1904,"Sir",30,5,218,2.29357798165138,7
"1904:30",1904,"case",30,5,218,2.29357798165138,7
"1904:30",1904,"steamer",30,5,218,2.29357798165138,7
"1904:30",1904,"PORT",30,5,218,2.29357798165138,7
"1904:30",1904,"lie",30,5,218,2.29357798165138,7
"1904:30",1904,"tad",30,5,218,2.29357798165138,7
"1904:30",1904,"VESSELS",30,5,218,2.29357798165138,7
"1904:30",1904,"tli",30,5,218,2.29357798165138,7
"1904:30",1904,"official",30,5,218,2.29357798165138,7
"1904:30",1904,"lias",30,4,218,1.8348623853211,7
"1904:30",1904,"increase",30,4,218,1.8348623853211,7
"1904:30",1904,"must",30,4,218,1.8348623853211,7
"1904:30",1904,"PERAK",30,4,218,1.8348623853211,7
"1904:30",1904,"TRADE",30,4,218,1.8348623853211,7
"1904:30",1904,"Royal",30,4,218,1.8348623853211,7
"1904:30",1904,"report",30,4,218,1.8348623853211,7
"1904:30",1904,"tons",30,4,218,1.8348623853211,7
"1904:30",1904,"war",30,4,218,1.8348623853211,7
"1904:30",1904,"Yalu",30,4,218,1.8348623853211,7
"1904:30",1904,"show",30,4,218,1.8348623853211,7
"1904:30",1904,"rubber",30,4,218,1.8348623853211,7
"1904:30",1904,"public",30,4,218,1.8348623853211,7
"1904:30",1904,"paper",30,4,218,1.8348623853211,7
"1904:30",1904,"str",30,4,218,1.8348623853211,7
"1904:30",1904,"recently",30,4,218,1.8348623853211,7
"1904:30",1904,"arrived",30,4,218,1.8348623853211,7
"1904:30",1904,"use",30,4,218,1.8348623853211,7
"1904:30",1904,"great",30,4,218,1.8348623853211,7
"1904:30",1904,"win",30,4,218,1.8348623853211,7
"1904:30",1904,"sir",30,4,218,1.8348623853211,7
"1904:30",1904,"Ceylon",30,4,218,1.8348623853211,7
"1904:30",1904,"CEYLON",30,4,218,1.8348623853211,7
"1904:30",1904,"Bangkok",30,4,218,1.8348623853211,7
"1904:30",1904,"Tokyo",30,4,218,1.8348623853211,7
"1905:2",1905,"tin",2,155,949,16.3329820864067,1
"1905:2",1905,"tli",2,87,949,9.16754478398314,1
"1905:2",1905,"ami",2,61,949,6.42781875658588,1
"1905:2",1905,"London",2,51,949,5.3740779768177,1
"1905:2",1905,"Russian",2,45,949,4.7418335089568,1
"1905:2",1905,"NEWS",2,43,949,4.53108535300316,1
"1905:2",1905,"Urn",2,42,949,4.42571127502634,1
"1905:2",1905,"ill",2,41,949,4.32033719704953,1
"1905:2",1905,"Japanese",2,41,949,4.32033719704953,1
"1905:2",1905,"lie",2,33,949,3.47734457323498,1
"1905:2",1905,"Tin",2,33,949,3.47734457323498,1
"1905:2",1905,"lit",2,32,949,3.37197049525817,1
"1905:3",1905,"tin",3,157,755,20.794701986755,2
"1905:3",1905,"tli",3,56,755,7.41721854304636,2
"1905:3",1905,"ami",3,43,755,5.6953642384106,2
"1905:3",1905,"Urn",3,38,755,5.03311258278146,2
"1905:3",1905,"NOTES",3,38,755,5.03311258278146,2
"1905:3",1905,"RUBBER",3,38,755,5.03311258278146,2
"1905:3",1905,"thai",3,30,755,3.97350993377483,2
"1905:3",1905,"iii",3,30,755,3.97350993377483,2
"1905:3",1905,"Japanese",3,30,755,3.97350993377483,2
"1905:3",1905,"NEWS",3,27,755,3.57615894039735,2
"1905:3",1905,"London",3,25,755,3.3112582781457,2
"1905:3",1905,"Chinese",3,25,755,3.3112582781457,2
"1905:3",1905,"India",3,24,755,3.17880794701987,2
"1905:3",1905,"lit",3,24,755,3.17880794701987,2
"1905:3",1905,"ill",3,23,755,3.04635761589404,2
"1905:3",1905,"lie",3,23,755,3.04635761589404,2
"1905:3",1905,"PASSENGERS",3,22,755,2.91390728476821,2
"1905:5",1905,"tin",5,780,4063,19.1976372138814,3
"1905:5",1905,"ami",5,288,4063,7.08835835589466,3
"1905:5",1905,"morning",5,195,4063,4.79940930347034,3
"1905:5",1905,"Sir",5,187,4063,4.60251046025105,3
"1905:5",1905,"afternoon",5,168,4063,4.13487570760522,3
"1905:5",1905,"tli",5,140,4063,3.44572975633768,3
"1905:5",1905,"LATEST",5,136,4063,3.34728033472803,3
"1905:5",1905,"ill",5,136,4063,3.34728033472803,3
"1905:5",1905,"Tin",5,132,4063,3.24883091311839,3
"1905:5",1905,"Japanese",5,129,4063,3.17499384691115,3
"1905:5",1905,"tlie",5,125,4063,3.0765444253015,3
"1905:6",1905,"tin",6,85,686,12.3906705539359,4
"1905:6",1905,"RUBBER",6,45,686,6.5597667638484,4
"1905:6",1905,"London",6,43,686,6.26822157434402,4
"1905:6",1905,"rubber",6,33,686,4.81049562682216,4
"1905:6",1905,"India",6,32,686,4.66472303206997,4
"1905:6",1905,"Japan",6,32,686,4.66472303206997,4
"1905:6",1905,"tli",6,30,686,4.3731778425656,4
"1905:6",1905,"Ceylon",6,27,686,3.93586005830904,4
"1905:6",1905,"China",6,27,686,3.93586005830904,4
"1905:6",1905,"thai",6,26,686,3.79008746355685,4
"1905:6",1905,"Chinese",6,25,686,3.64431486880466,4
"1905:6",1905,"many",6,24,686,3.49854227405248,4
"1905:7",1905,"tin",7,88,782,11.2531969309463,5
"1905:7",1905,"tli",7,43,782,5.49872122762148,5
"1905:7",1905,"RUBBER",7,39,782,4.98721227621483,5
"1905:7",1905,"London",7,37,782,4.73145780051151,5
"1905:7",1905,"lie",7,33,782,4.21994884910486,5
"1905:7",1905,"ami",7,32,782,4.0920716112532,5
"1905:7",1905,"report",7,32,782,4.0920716112532,5
"1905:7",1905,"thai",7,28,782,3.58056265984655,5
"1905:7",1905,"Sir",7,27,782,3.45268542199488,5
"1905:7",1905,"ill",7,27,782,3.45268542199488,5
"1905:7",1905,"India",7,27,782,3.45268542199488,5
"1905:7",1905,"Japan",7,27,782,3.45268542199488,5
"1905:7",1905,"rubber",7,27,782,3.45268542199488,5
"1905:7",1905,"Hongkong",7,26,782,3.32480818414322,5
"1905:7",1905,"PASSENGERS",7,26,782,3.32480818414322,5
"1905:7",1905,"trade",7,25,782,3.19693094629156,5
"1905:8",1905,"str",8,604,3838,15.7373632100052,6
"1905:8",1905,"Private",8,506,3838,13.1839499739448,6
"1905:8",1905,"tin",8,496,3838,12.9233976029182,6
"1905:8",1905,"MAILS",8,468,3838,12.1938509640438,6
"1905:8",1905,"Bank",8,460,3838,11.9854090672225,6
"1905:8",1905,"Coffee",8,386,3838,10.0573215216258,6
"1905:8",1905,"VESSELS",8,327,3838,8.52006253256905,6
"1905:8",1905,"PRODUCE",8,305,3838,7.94684731631058,6
"1905:8",1905,"Brit",8,265,3838,6.90463783220427,6
"1905:8",1905,"COMMERCE",8,265,3838,6.90463783220427,6
"1905:8",1905,"FINANCE",8,265,3838,6.90463783220427,6
"1905:8",1905,"Bali",8,263,3838,6.85252735799896,6
"1905:10",1905,"prem",10,180,1374,13.1004366812227,7
"1905:10",1905,"China",10,166,1374,12.0815138282387,7
"1905:10",1905,"SHIPPING",10,159,1374,11.5720524017467,7
"1905:10",1905,"PORT",10,152,1374,11.0625909752547,7
"1905:10",1905,"VESSELS",10,149,1374,10.844250363901,7
"1905:10",1905,"MINING",10,149,1374,10.844250363901,7
"1905:10",1905,"DEBENTURES",10,145,1374,10.5531295487627,7
"1905:10",1905,"EXPECTED",10,144,1374,10.4803493449782,7
"1905:10",1905,"GENERAL",10,140,1374,10.1892285298399,7
"1905:10",1905,"PASSENGERS",10,132,1374,9.60698689956332,7
"1905:10",1905,"RUBBER",10,110,1374,8.00582241630277,7
"1906:1",1906,"Nil",1,45,245,18.3673469387755,1
"1906:1",1906,"MAILS",1,44,245,17.9591836734694,1
"1906:1",1906,"VESSELS",1,43,245,17.5510204081633,1
"1906:1",1906,"Coffee",1,32,245,13.0612244897959,1
"1906:1",1906,"Bank",1,30,245,12.2448979591837,1
"1906:1",1906,"Bali",1,28,245,11.4285714285714,1
"1906:1",1906,"PRODUCE",1,27,245,11.0204081632653,1
"1906:1",1906,"Private",1,27,245,11.0204081632653,1
"1906:1",1906,"CLOSE",1,25,245,10.2040816326531,1
"1906:1",1906,"Brit",1,24,245,9.79591836734694,1
"1906:1",1906,"Sarawak",1,23,245,9.38775510204082,1
"1906:2",1906,"tin",2,96,510,18.8235294117647,2
"1906:2",1906,"tli",2,52,510,10.1960784313725,2
"1906:2",1906,"London",2,30,510,5.88235294117647,2
"1906:2",1906,"Sir",2,27,510,5.29411764705882,2
"1906:2",1906,"ami",2,26,510,5.09803921568627,2
"1906:2",1906,"Rubber",2,26,510,5.09803921568627,2
"1906:2",1906,"Tin",2,25,510,4.90196078431373,2
"1906:2",1906,"ill",2,22,510,4.31372549019608,2
"1906:2",1906,"Ceylon",2,22,510,4.31372549019608,2
"1906:2",1906,"China",2,21,510,4.11764705882353,2
"1906:2",1906,"lit",2,20,510,3.92156862745098,2
"1906:2",1906,"Chinese",2,19,510,3.72549019607843,2
"1906:2",1906,"report",2,19,510,3.72549019607843,2
"1906:4",1906,"tin",4,389,2378,16.3582842724979,3
"1906:4",1906,"CENTS",4,208,2378,8.74684608915055,3
"1906:4",1906,"PRICE",4,208,2378,8.74684608915055,3
"1906:4",1906,"German",4,122,2378,5.13036164844407,3
"1906:4",1906,"Russian",4,109,2378,4.58368376787216,3
"1906:4",1906,"French",4,108,2378,4.54163162321278,3
"1906:4",1906,"ami",4,104,2378,4.37342304457527,3
"1906:4",1906,"ill",4,97,2378,4.07905803195963,3
"1906:4",1906,"Morocco",4,88,2378,3.70058873002523,3
"1906:4",1906,"King",4,88,2378,3.70058873002523,3
"1906:4",1906,"tli",4,85,2378,3.5744322960471,3
"1906:4",1906,"Tin",4,74,2378,3.11185870479394,3
"1906:5",1906,"tin",5,813,4102,19.8196001950268,4
"1906:5",1906,"ami",5,307,4102,7.48415407118479,4
"1906:5",1906,"Chinese",5,227,4102,5.53388590931253,4
"1906:5",1906,"morning",5,208,4102,5.07069722086787,4
"1906:5",1906,"Thk",5,182,4102,4.43686006825939,4
"1906:5",1906,"tli",5,173,4102,4.21745490004876,4
"1906:5",1906,"afternoon",5,166,4102,4.04680643588493,4
"1906:5",1906,"Tin",5,163,4102,3.97367137981472,4
"1906:5",1906,"ill",5,153,4102,3.72988785958069,4
"1906:5",1906,"Sir",5,140,4102,3.41296928327645,4
"1906:8",1906,"tin",8,496,2497,19.8638366039247,5
"1906:8",1906,"Bank",8,206,2497,8.24989987985583,5
"1906:8",1906,"MAILS",8,200,2497,8.00961153384061,5
"1906:8",1906,"ami",8,180,2497,7.20865038045655,5
"1906:8",1906,"VESSELS",8,176,2497,7.04845814977974,5
"1906:8",1906,"Coffee",8,169,2497,6.76812174609531,5
"1906:8",1906,"Private",8,155,2497,6.20744893872647,5
"1906:8",1906,"Nil",8,132,2497,5.2863436123348,5
"1906:8",1906,"Thk",8,128,2497,5.12615138165799,5
"1906:8",1906,"Tin",8,126,2497,5.04605526631958,5
"1906:10",1906,"China",10,81,845,9.58579881656805,6
"1906:10",1906,"Rubber",10,80,845,9.46745562130178,6
"1906:10",1906,"RUBBER",10,71,845,8.40236686390532,6
"1906:10",1906,"London",10,71,845,8.40236686390532,6
"1906:10",1906,"prem",10,61,845,7.2189349112426,6
"1906:10",1906,"VESSELS",10,56,845,6.62721893491124,6
"1906:10",1906,"tin",10,55,845,6.50887573964497,6
"1906:10",1906,"Hongkong",10,54,845,6.3905325443787,6
"1906:10",1906,"SHIPPING",10,52,845,6.15384615384615,6
"1906:10",1906,"EXPECTED",10,49,845,5.79881656804734,6
"1906:10",1906,"MINING",10,49,845,5.79881656804734,6
"1906:10",1906,"GENERAL",10,47,845,5.56213017751479,6
"1906:11",1906,"str",11,214,753,28.4196547144754,7
"1906:11",1906,"Brit",11,168,753,22.3107569721116,7
"1906:11",1906,"MAILS",11,161,753,21.3811420982736,7
"1906:11",1906,"VESSELS",11,156,753,20.7171314741036,7
"1906:11",1906,"due",11,148,753,19.6547144754316,7
"1906:11",1906,"Hongkong",11,147,753,19.5219123505976,7
"1906:11",1906,"via",11,129,753,17.1314741035857,7
"1906:11",1906,"Nil",11,109,753,14.4754316069057,7
"1906:11",1906,"China",11,101,753,13.4130146082337,7
"1906:11",1906,"steamer",11,99,753,13.1474103585657,7
"1906:11",1906,"London",11,99,753,13.1474103585657,7
"1907:2",1907,"NOTES",2,105,434,24.1935483870968,1
"1907:2",1907,"tin",2,64,434,14.7465437788018,1
"1907:2",1907,"ami",2,41,434,9.44700460829493,1
"1907:2",1907,"FEMININE",2,40,434,9.21658986175115,1
"1907:2",1907,"tli",2,29,434,6.68202764976959,1
"1907:2",1907,"DRAMA",2,29,434,6.68202764976959,1
"1907:2",1907,"MUSIC",2,29,434,6.68202764976959,1
"1907:2",1907,"SCIENCE",2,27,434,6.22119815668203,1
"1907:2",1907,"HUMOUR",2,27,434,6.22119815668203,1
"1907:2",1907,"NAVAL",2,27,434,6.22119815668203,1
"1907:2",1907,"London",2,26,434,5.99078341013825,1
"1907:2",1907,"WIT",2,26,434,5.99078341013825,1
"1907:2",1907,"MILITARY",2,25,434,5.76036866359447,1
"1907:2",1907,"RUBBER",2,23,434,5.29953917050691,1
"1907:2",1907,"LITERATURE",2,22,434,5.06912442396313,1
"1907:3",1907,"tin",3,104,700,14.8571428571429,2
"1907:3",1907,"tli",3,68,700,9.71428571428571,2
"1907:3",1907,"ami",3,58,700,8.28571428571428,2
"1907:3",1907,"NOTES",3,50,700,7.14285714285714,2
"1907:3",1907,"London",3,40,700,5.71428571428571,2
"1907:3",1907,"ill",3,38,700,5.42857142857143,2
"1907:3",1907,"Sir",3,32,700,4.57142857142857,2
"1907:3",1907,"lit",3,24,700,3.42857142857143,2
"1907:3",1907,"RUBBER",3,22,700,3.14285714285714,2
"1907:3",1907,"LITERARY",3,20,700,2.85714285714286,2
"1907:3",1907,"Hongkong",3,20,700,2.85714285714286,2
"1907:3",1907,"American",3,20,700,2.85714285714286,2
"1907:5",1907,"str",5,730,2597,28.1093569503273,3
"1907:5",1907,"via",5,614,2597,23.642664613015,3
"1907:5",1907,"Brit",5,600,2597,23.1035810550635,3
"1907:5",1907,"Mail",5,403,2597,15.5179052753177,3
"1907:5",1907,"due",5,346,2597,13.3230650750866,3
"1907:5",1907,"MAILS",5,338,2597,13.0150173276858,3
"1907:5",1907,"steamer",5,322,2597,12.3989218328841,3
"1907:5",1907,"Vessels",5,311,2597,11.9753561802079,3
"1907:5",1907,"ports",5,311,2597,11.9753561802079,3
"1907:5",1907,"Steamer",5,291,2597,11.2052368117058,3
"1907:5",1907,"PORT",5,270,2597,10.3966114747786,3
"1907:6",1907,"tin",6,400,1487,26.8997982515131,4
"1907:6",1907,"CENTS",6,286,1487,19.2333557498319,4
"1907:6",1907,"Social",6,285,1487,19.1661062542031,4
"1907:6",1907,"Personal",6,282,1487,18.9643577673167,4
"1907:6",1907,"PRICE",6,273,1487,18.3591123066577,4
"1907:6",1907,"aud",6,137,1487,9.21318090114324,4
"1907:6",1907,"ami",6,118,1487,7.93544048419637,4
"1907:6",1907,"morning",6,92,1487,6.18695359784802,4
"1907:6",1907,"Chinese",6,76,1487,5.11096166778749,4
"1907:6",1907,"Sir",6,76,1487,5.11096166778749,4
"1907:6",1907,"Tin",6,76,1487,5.11096166778749,4
"1907:6",1907,"tli",6,71,1487,4.77471418964358,4
"1907:7",1907,"London",7,1605,7958,20.1683840160844,5
"1907:7",1907,"tin",7,1460,7958,18.3463181703946,5
"1907:7",1907,"aud",7,686,7958,8.62025634581553,5
"1907:7",1907,"Berlin",7,484,7958,6.0819301331993,5
"1907:7",1907,"Chinese",7,484,7958,6.0819301331993,5
"1907:7",1907,"morning",7,392,7958,4.92586076903745,5
"1907:7",1907,"Sir",7,355,7958,4.46091982910279,5
"1907:7",1907,"ami",7,323,7958,4.05880874591606,5
"1907:7",1907,"Tin",7,323,7958,4.05880874591606,5
"1907:7",1907,"Company",7,314,7958,3.94571500376979,5
"1907:7",1907,"Lloyd",7,312,7958,3.92058306107062,5
"1907:7",1907,"afternoon",7,262,7958,3.29228449359135,5
"1907:8",1907,"tin",8,705,3586,19.659788064696,6
"1907:8",1907,"aud",8,294,3586,8.19854991634133,6
"1907:8",1907,"ami",8,277,3586,7.7244841048522,6
"1907:8",1907,"Football",8,250,3586,6.97155605131065,6
"1907:8",1907,"match",8,244,3586,6.8042387060792,6
"1907:8",1907,"General",8,233,3586,6.49749023982153,6
"1907:8",1907,"Cricket",8,232,3586,6.46960401561629,6
"1907:8",1907,"Tournament",8,206,3586,5.74456218627998,6
"1907:8",1907,"Tennis",8,199,3586,5.54935861684328,6
"1907:8",1907,"Notes",8,197,3586,5.49358616843279,6
"1907:11",1907,"AUTOMOBILISM",11,152,615,24.7154471544715,7
"1907:11",1907,"NOTES",11,113,615,18.3739837398374,7
"1907:11",1907,"NEWS",11,104,615,16.9105691056911,7
"1907:11",1907,"MOTOR",11,100,615,16.260162601626,7
"1907:11",1907,"INTERESTING",11,88,615,14.3089430894309,7
"1907:11",1907,"MEN",11,86,615,13.9837398373984,7
"1907:11",1907,"tin",11,83,615,13.4959349593496,7
"1907:11",1907,"motor",11,61,615,9.91869918699187,7
"1907:11",1907,"car",11,39,615,6.34146341463415,7
"1907:11",1907,"Motor",11,36,615,5.85365853658537,7
"1908:2",1908,"NOTES",2,122,549,22.2222222222222,1
"1908:2",1908,"London",2,82,549,14.936247723133,1
"1908:2",1908,"RUBBER",2,53,549,9.65391621129326,1
"1908:2",1908,"tho",2,38,549,6.92167577413479,1
"1908:2",1908,"aud",2,34,549,6.19307832422587,1
"1908:2",1908,"LITERARY",2,32,549,5.8287795992714,1
"1908:2",1908,"CURRENT",2,31,549,5.64663023679417,1
"1908:2",1908,"LITERATURE",2,30,549,5.46448087431694,1
"1908:2",1908,"India",2,29,549,5.28233151183971,1
"1908:2",1908,"Company",2,28,549,5.10018214936248,1
"1908:3",1908,"London",3,82,691,11.8668596237337,2
"1908:3",1908,"NOTES",3,72,691,10.4196816208394,2
"1908:3",1908,"Chinese",3,52,691,7.52532561505065,2
"1908:3",1908,"Company",3,50,691,7.23589001447178,2
"1908:3",1908,"tho",3,43,691,6.22286541244573,2
"1908:3",1908,"NAVAL",3,33,691,4.77568740955137,2
"1908:3",1908,"recently",3,33,691,4.77568740955137,2
"1908:3",1908,"aud",3,31,691,4.4862518089725,2
"1908:3",1908,"Hongkong",3,30,691,4.34153400868307,2
"1908:3",1908,"China",3,30,691,4.34153400868307,2
"1908:3",1908,"MILITARY",3,29,691,4.19681620839363,2
"1908:3",1908,"India",3,29,691,4.19681620839363,2
"1908:3",1908,"RUBBER",3,29,691,4.19681620839363,2
"1908:3",1908,"Sir",3,28,691,4.0520984081042,2
"1908:5",1908,"str",5,1164,2383,48.845992446496,3
"1908:5",1908,"Brit",5,841,2383,35.2916491817037,3
"1908:5",1908,"via",5,829,2383,34.7880822492656,3
"1908:5",1908,"ports",5,544,2383,22.8283676038607,3
"1908:5",1908,"steamer",5,536,2383,22.4926563155686,3
"1908:5",1908,"Mails",5,473,2383,19.8489299202686,3
"1908:5",1908,"Mail",5,414,2383,17.3730591691146,3
"1908:5",1908,"Nil",5,404,2383,16.9534200587495,3
"1908:5",1908,"Penang",5,380,2383,15.9462861938733,3
"1908:5",1908,"Vessels",5,378,2383,15.8623583718003,3
"1908:6",1908,"CENTS",6,289,1119,25.8266309204647,4
"1908:6",1908,"PRICE",6,267,1119,23.8605898123324,4
"1908:6",1908,"SOCIAL",6,208,1119,18.5880250223414,4
"1908:6",1908,"PERSONAL",6,206,1119,18.4092940125112,4
"1908:6",1908,"tho",6,162,1119,14.4772117962466,4
"1908:6",1908,"aud",6,115,1119,10.2770330652368,4
"1908:6",1908,"tin",6,86,1119,7.68543342269884,4
"1908:6",1908,"Kuala",6,85,1119,7.59606791778374,4
"1908:6",1908,"Personal",6,82,1119,7.32797140303843,4
"1908:6",1908,"Social",6,80,1119,7.14924039320822,4
"1908:7",1908,"London",7,1863,7939,23.4664315404963,5
"1908:7",1908,"tho",7,1353,7939,17.0424486711173,5
"1908:7",1908,"Berlin",7,904,7939,11.3868245370954,5
"1908:7",1908,"aud",7,742,7939,9.34626527270437,5
"1908:7",1908,"Chinese",7,704,7939,8.86761556871143,5
"1908:7",1908,"Lloyd",7,680,7939,8.56531049250535,5
"1908:7",1908,"morning",7,586,7939,7.38128227736491,5
"1908:7",1908,"tin",7,507,7939,6.38619473485326,5
"1908:7",1908,"afternoon",7,482,7939,6.07129361380527,5
"1908:7",1908,"Magistrate",7,481,7939,6.05869756896335,5
"1908:8",1908,"tho",8,599,3639,16.4605660895851,6
"1908:8",1908,"match",8,398,3639,10.9370706237977,6
"1908:8",1908,"aud",8,373,3639,10.2500687001924,6
"1908:8",1908,"Lawn",8,338,3639,9.28826600714482,6
"1908:8",1908,"Tennis",8,315,3639,8.65622423742786,6
"1908:8",1908,"Football",8,307,3639,8.43638362187414,6
"1908:8",1908,"played",8,305,3639,8.38142346798571,6
"1908:8",1908,"Golf",8,287,3639,7.88678208298983,6
"1908:8",1908,"General",8,278,3639,7.63946139049189,6
"1908:8",1908,"beat",8,273,3639,7.50206100577082,6
"1908:10",1908,"London",10,61,703,8.67709815078236,7
"1908:10",1908,"NOTES",10,52,703,7.39687055476529,7
"1908:10",1908,"tho",10,50,703,7.11237553342817,7
"1908:10",1908,"Chinese",10,50,703,7.11237553342817,7
"1908:10",1908,"recently",10,45,703,6.40113798008535,7
"1908:10",1908,"Sir",10,37,703,5.26315789473684,7
"1908:10",1908,"many",10,36,703,5.12091038406828,7
"1908:10",1908,"Company",10,32,703,4.55192034139403,7
"1908:10",1908,"China",10,31,703,4.40967283072546,7
"1908:10",1908,"Indian",10,30,703,4.2674253200569,7
"1908:10",1908,"States",10,30,703,4.2674253200569,7
"1908:10",1908,"India",10,29,703,4.12517780938834,7
"1909:5",1909,"str",5,60,100,60,1
"1909:5",1909,"steamer",5,49,100,49,1
"1909:5",1909,"Brit",5,46,100,46,1
"1909:5",1909,"via",5,37,100,37,1
"1909:5",1909,"due",5,26,100,26,1
"1909:5",1909,"ports",5,25,100,25,1
"1909:5",1909,"Penang",5,24,100,24,1
"1909:5",1909,"Hongkong",5,22,100,22,1
"1909:5",1909,"Mail",5,21,100,21,1
"1909:5",1909,"Vessels",5,21,100,21,1
"1909:5",1909,"Mails",5,17,100,17,1
"1909:5",1909,"left",5,17,100,17,1
"1909:5",1909,"mail",5,17,100,17,1
"1909:7",1909,"London",7,90,360,25,2
"1909:7",1909,"tho",7,75,360,20.8333333333333,2
"1909:7",1909,"Berlin",7,56,360,15.5555555555556,2
"1909:7",1909,"Chinese",7,38,360,10.5555555555556,2
"1909:7",1909,"morning",7,30,360,8.33333333333333,2
"1909:7",1909,"Lloyd",7,23,360,6.38888888888889,2
"1909:7",1909,"steamer",7,21,360,5.83333333333333,2
"1909:7",1909,"Company",7,21,360,5.83333333333333,2
"1909:7",1909,"Sir",7,20,360,5.55555555555556,2
"1909:7",1909,"Justice",7,18,360,5,2
"1909:7",1909,"China",7,17,360,4.72222222222222,2
"1909:8",1909,"tho",8,38,177,21.4689265536723,3
"1909:8",1909,"Chinese",8,19,177,10.7344632768362,3
"1909:8",1909,"instant",8,14,177,7.90960451977401,3
"1909:8",1909,"Company",8,14,177,7.90960451977401,3
"1909:8",1909,"General",8,13,177,7.34463276836158,3
"1909:8",1909,"place",8,12,177,6.77966101694915,3
"1909:8",1909,"steamer",8,12,177,6.77966101694915,3
"1909:8",1909,"London",8,12,177,6.77966101694915,3
"1909:8",1909,"Tho",8,12,177,6.77966101694915,3
"1909:8",1909,"Turf",8,11,177,6.21468926553672,3
"1909:8",1909,"Sir",8,11,177,6.21468926553672,3
"1909:8",1909,"China",8,11,177,6.21468926553672,3
"1909:8",1909,"played",8,10,177,5.64971751412429,3
"1909:8",1909,"Cup",8,10,177,5.64971751412429,3
"1909:8",1909,"Malay",8,10,177,5.64971751412429,3
"1909:8",1909,"Penang",8,9,177,5.08474576271187,3
"1909:8",1909,"Notes",8,9,177,5.08474576271187,3
"1909:8",1909,"Miss",8,9,177,5.08474576271187,3
"1909:8",1909,"Football",8,9,177,5.08474576271187,3
"1909:8",1909,"aud",8,8,177,4.51977401129944,3
"1909:8",1909,"follows",8,8,177,4.51977401129944,3
"1909:8",1909,"Cricket",8,8,177,4.51977401129944,3
"1909:8",1909,"Tramway",8,8,177,4.51977401129944,3
"1909:8",1909,"work",8,8,177,4.51977401129944,3
"1909:8",1909,"Kuala",8,8,177,4.51977401129944,3
"1909:8",1909,"brought",8,7,177,3.95480225988701,3
"1909:8",1909,"took",8,7,177,3.95480225988701,3
"1909:8",1909,"Selangor",8,7,177,3.95480225988701,3
"1909:8",1909,"report",8,7,177,3.95480225988701,3
