"index","year","word","page","frequency","articleCount","stfreq","pagegroup"
"1874:3",1874,"British",3,227,252,90.0793650793651,3
"1874:3",1874,"Wharf",3,106,252,42.0634920634921,3
"1874:3",1874,"tons",3,100,252,39.6825396825397,3
"1874:3",1874,"commander",3,92,252,36.5079365079365,3
"1874:3",1874,"Dock",3,75,252,29.7619047619048,3
"1874:3",1874,"Capt",3,73,252,28.968253968254,3
"1874:3",1874,"arrived",3,62,252,24.6031746031746,3
"1874:3",1874,"Hongkong",3,58,252,23.015873015873,3
"1874:3",1874,"consignees",3,57,252,22.6190476190476,3
"1874:4",1874,"steamer",4,206,201,102.487562189055,4
"1874:4",1874,"British",4,125,201,62.1890547263682,4
"1874:4",1874,"Capt",4,77,201,38.3084577114428,4
"1874:4",1874,"arrived",4,67,201,33.3333333333333,4
"1874:4",1874,"morning",4,62,201,30.8457711442786,4
"1874:4",1874,"Wharf",4,52,201,25.8706467661692,4
"1874:4",1874,"inst",4,49,201,24.3781094527363,4
"1874:4",1874,"tons",4,40,201,19.9004975124378,4
"1874:4",1874,"Bangkok",4,38,201,18.9054726368159,4
"1874:4",1874,"roads",4,37,201,18.407960199005,4
"1875:1",1875,"steamer",1,48,349,13.7535816618911,1
"1875:1",1875,"Sir",1,44,349,12.6074498567335,1
"1875:1",1875,"Pepper",1,32,349,9.16905444126074,1
"1875:1",1875,"Sarawak",1,29,349,8.30945558739255,1
"1875:1",1875,"British",1,28,349,8.02292263610315,1
"1875:1",1875,"Tin",1,25,349,7.16332378223496,1
"1875:1",1875,"instant",1,24,349,6.87679083094556,1
"1875:1",1875,"received",1,20,349,5.73065902578797,1
"1875:1",1875,"Perak",1,18,349,5.15759312320917,1
"1875:1",1875,"Tiik",1,18,349,5.15759312320917,1
"1875:1",1875,"Andrew",1,17,349,4.87106017191977,1
"1875:1",1875,"Governor",1,17,349,4.87106017191977,1
"1875:2",1875,"steamer",2,72,258,27.906976744186,2
"1875:2",1875,"arrived",2,43,258,16.6666666666667,2
"1875:2",1875,"Honble",2,36,258,13.953488372093,2
"1875:2",1875,"Sir",2,35,258,13.5658914728682,2
"1875:2",1875,"Capt",2,33,258,12.7906976744186,2
"1875:2",1875,"afternoon",2,31,258,12.015503875969,2
"1875:2",1875,"British",2,31,258,12.015503875969,2
"1875:2",1875,"Editor",2,31,258,12.015503875969,2
"1875:2",1875,"morning",2,29,258,11.2403100775194,2
"1875:2",1875,"instant",2,26,258,10.077519379845,2
"1875:2",1875,"London",2,25,258,9.68992248062016,2
"1875:2",1875,"Daily",2,24,258,9.30232558139535,2
"1875:3",1875,"steamer",3,245,242,101.239669421488,3
"1875:3",1875,"British",3,150,242,61.9834710743802,3
"1875:3",1875,"Wharf",3,83,242,34.297520661157,3
"1875:3",1875,"tons",3,68,242,28.099173553719,3
"1875:3",1875,"Dock",3,67,242,27.6859504132231,3
"1875:3",1875,"commander",3,53,242,21.900826446281,3
"1875:3",1875,"Bangkok",3,40,242,16.5289256198347,3
"1875:3",1875,"Hongkong",3,38,242,15.702479338843,3
"1875:3",1875,"Company",3,34,242,14.0495867768595,3
"1875:3",1875,"barque",3,32,242,13.2231404958678,3
"1875:3",1875,"consignees",3,32,242,13.2231404958678,3
"1875:4",1875,"steamer",4,176,213,82.6291079812207,4
"1875:4",1875,"British",4,89,213,41.7840375586854,4
"1875:4",1875,"tons",4,49,213,23.0046948356808,4
"1875:4",1875,"Wharf",4,42,213,19.7183098591549,4
"1875:4",1875,"commander",4,39,213,18.3098591549296,4
"1875:4",1875,"arrived",4,37,213,17.3708920187793,4
"1875:4",1875,"Capt",4,35,213,16.4319248826291,4
"1875:4",1875,"consignees",4,34,213,15.962441314554,4
"1875:4",1875,"Hongkong",4,32,213,15.0234741784038,4
"1875:4",1875,"Penang",4,27,213,12.6760563380282,4
"1875:4",1875,"inst",4,27,213,12.6760563380282,4
"1875:4",1875,"Dock",4,27,213,12.6760563380282,4
"1876:1",1876,"steamer",1,61,394,15.4822335025381,1
"1876:1",1876,"instant",1,55,394,13.9593908629442,1
"1876:1",1876,"ultimo",1,42,394,10.6598984771574,1
"1876:1",1876,"British",1,40,394,10.1522842639594,1
"1876:1",1876,"arrived",1,32,394,8.12182741116751,1
"1876:1",1876,"Sarawak",1,26,394,6.5989847715736,1
"1876:1",1876,"mail",1,26,394,6.5989847715736,1
"1876:1",1876,"London",1,26,394,6.5989847715736,1
"1876:1",1876,"Pepper",1,25,394,6.34517766497462,1
"1876:1",1876,"upon",1,24,394,6.09137055837564,1
"1876:1",1876,"acknowledged",1,24,394,6.09137055837564,1
"1876:1",1876,"twist",1,23,394,5.83756345177665,1
"1876:1",1876,"Hongkong",1,21,394,5.32994923857868,1
"1876:2",1876,"Editor",2,82,278,29.4964028776978,2
"1876:2",1876,"Daily",2,69,278,24.8201438848921,2
"1876:2",1876,"steamer",2,59,278,21.2230215827338,2
"1876:2",1876,"Sir",2,42,278,15.1079136690647,2
"1876:2",1876,"Honble",2,41,278,14.7482014388489,2
"1876:2",1876,"Captain",2,37,278,13.3093525179856,2
"1876:2",1876,"instant",2,36,278,12.9496402877698,2
"1876:2",1876,"Colonial",2,31,278,11.1510791366906,2
"1876:2",1876,"arrived",2,31,278,11.1510791366906,2
"1876:2",1876,"acknowledged",2,23,278,8.27338129496403,2
"1876:2",1876,"Secretary",2,22,278,7.9136690647482,2
"1876:2",1876,"translated",2,22,278,7.9136690647482,2
"1876:3",1876,"steamer",3,173,239,72.3849372384937,3
"1876:3",1876,"British",3,113,239,47.2803347280335,3
"1876:3",1876,"commander",3,45,239,18.8284518828452,3
"1876:3",1876,"tons",3,45,239,18.8284518828452,3
"1876:3",1876,"Captain",3,44,239,18.4100418410042,3
"1876:3",1876,"Hongkong",3,40,239,16.7364016736402,3
"1876:3",1876,"arrived",3,36,239,15.0627615062762,3
"1876:3",1876,"Wharf",3,32,239,13.3891213389121,3
"1876:3",1876,"barque",3,26,239,10.8786610878661,3
"1876:3",1876,"consignees",3,25,239,10.4602510460251,3
"1876:3",1876,"dates",3,24,239,10.0418410041841,3
"1876:4",1876,"steamer",4,180,205,87.8048780487805,4
"1876:4",1876,"British",4,91,205,44.390243902439,4
"1876:4",1876,"tons",4,48,205,23.4146341463415,4
"1876:4",1876,"Captain",4,45,205,21.9512195121951,4
"1876:4",1876,"commander",4,42,205,20.4878048780488,4
"1876:4",1876,"Hongkong",4,38,205,18.5365853658537,4
"1876:4",1876,"morning",4,34,205,16.5853658536585,4
"1876:4",1876,"consignees",4,31,205,15.1219512195122,4
"1876:4",1876,"arrived",4,29,205,14.1463414634146,4
"1876:4",1876,"instant",4,29,205,14.1463414634146,4
"1876:4",1876,"barque",4,28,205,13.6585365853659,4
"1876:5",1876,"steamer",5,64,166,38.5542168674699,5
"1876:5",1876,"Editor",5,53,166,31.9277108433735,5
"1876:5",1876,"Daily",5,51,166,30.7228915662651,5
"1876:5",1876,"Captain",5,35,166,21.0843373493976,5
"1876:5",1876,"British",5,33,166,19.8795180722892,5
"1876:5",1876,"Sir",5,32,166,19.2771084337349,5
"1876:5",1876,"morning",5,27,166,16.2650602409639,5
"1876:5",1876,"arrived",5,24,166,14.4578313253012,5
"1876:5",1876,"instant",5,22,166,13.2530120481928,5
"1876:5",1876,"dates",5,14,166,8.43373493975904,5
"1877:1",1877,"steamer",1,59,270,21.8518518518519,1
"1877:1",1877,"arrived",1,29,270,10.7407407407407,1
"1877:1",1877,"morning",1,26,270,9.62962962962963,1
"1877:1",1877,"British",1,25,270,9.25925925925926,1
"1877:1",1877,"instant",1,25,270,9.25925925925926,1
"1877:1",1877,"Sir",1,22,270,8.14814814814815,1
"1877:1",1877,"mails",1,19,270,7.03703703703704,1
"1877:1",1877,"paid",1,19,270,7.03703703703704,1
"1877:1",1877,"London",1,19,270,7.03703703703704,1
"1877:1",1877,"Daily",1,18,270,6.66666666666667,1
"1877:1",1877,"Moar",1,18,270,6.66666666666667,1
"1877:1",1877,"par",1,16,270,5.92592592592593,1
"1877:1",1877,"upon",1,16,270,5.92592592592593,1
"1877:1",1877,"Captain",1,16,270,5.92592592592593,1
"1877:1",1877,"Chinese",1,16,270,5.92592592592593,1
"1877:1",1877,"dated",1,15,270,5.55555555555556,1
"1877:1",1877,"Editor",1,15,270,5.55555555555556,1
"1877:1",1877,"Pepper",1,14,270,5.18518518518519,1
"1877:2",1877,"papers",2,21,155,13.5483870967742,2
"1877:2",1877,"acknowledged",2,17,155,10.9677419354839,2
"1877:2",1877,"translated",2,17,155,10.9677419354839,2
"1877:2",1877,"original",2,15,155,9.67741935483871,2
"1877:2",1877,"intelligence",2,15,155,9.67741935483871,2
"1877:2",1877,"Acting",2,13,155,8.38709677419355,2
"1877:2",1877,"Manila",2,13,155,8.38709677419355,2
"1877:2",1877,"Translated",2,11,155,7.09677419354839,2
"1877:2",1877,"Colonial",2,10,155,6.45161290322581,2
"1877:2",1877,"Daily",2,10,155,6.45161290322581,2
"1877:2",1877,"Sir",2,10,155,6.45161290322581,2
"1877:2",1877,"contemporaries",2,10,155,6.45161290322581,2
"1877:2",1877,"Batavia",2,10,155,6.45161290322581,2
"1877:2",1877,"Java",2,10,155,6.45161290322581,2
"1877:2",1877,"instant",2,10,155,6.45161290322581,2
"1877:2",1877,"Commissioners",2,9,155,5.80645161290323,2
"1877:2",1877,"Penang",2,9,155,5.80645161290323,2
"1877:2",1877,"Governor",2,9,155,5.80645161290323,2
"1877:2",1877,"Editor",2,9,155,5.80645161290323,2
"1877:2",1877,"Secretary",2,8,155,5.16129032258065,2
"1877:2",1877,"Gazette",2,8,155,5.16129032258065,2
"1877:2",1877,"Honble",2,8,155,5.16129032258065,2
"1877:2",1877,"Bill",2,8,155,5.16129032258065,2
"1877:2",1877,"requested",2,8,155,5.16129032258065,2
"1877:2",1877,"Captain",2,8,155,5.16129032258065,2
"1877:2",1877,"Police",2,8,155,5.16129032258065,2
"1877:2",1877,"British",2,8,155,5.16129032258065,2
"1877:2",1877,"items",2,7,155,4.51612903225806,2
"1877:2",1877,"report",2,7,155,4.51612903225806,2
"1877:2",1877,"received",2,7,155,4.51612903225806,2
"1877:2",1877,"Municipal",2,7,155,4.51612903225806,2
"1877:2",1877,"upon",2,7,155,4.51612903225806,2
"1877:2",1877,"well",2,7,155,4.51612903225806,2
"1877:2",1877,"Excellency",2,6,155,3.87096774193548,2
"1877:2",1877,"extract",2,6,155,3.87096774193548,2
"1877:2",1877,"News",2,6,155,3.87096774193548,2
"1877:2",1877,"repro",2,6,155,3.87096774193548,2
"1877:2",1877,"ship",2,6,155,3.87096774193548,2
"1877:2",1877,"charged",2,6,155,3.87096774193548,2
"1877:2",1877,"steamer",2,6,155,3.87096774193548,2
"1877:2",1877,"Chief",2,6,155,3.87096774193548,2
"1877:2",1877,"Treasurer",2,6,155,3.87096774193548,2
"1877:2",1877,"Mac",2,6,155,3.87096774193548,2
"1877:2",1877,"reproducing",2,6,155,3.87096774193548,2
"1877:2",1877,"appearance",2,6,155,3.87096774193548,2
"1877:2",1877,"General",2,6,155,3.87096774193548,2
"1877:2",1877,"ing",2,6,155,3.87096774193548,2
"1877:3",1877,"steamer",3,101,219,46.1187214611872,3
"1877:3",1877,"British",3,55,219,25.1141552511416,3
"1877:3",1877,"Editor",3,48,219,21.9178082191781,3
"1877:3",1877,"Daily",3,47,219,21.4611872146119,3
"1877:3",1877,"Captain",3,38,219,17.351598173516,3
"1877:3",1877,"tons",3,29,219,13.2420091324201,3
"1877:3",1877,"morning",3,26,219,11.8721461187215,3
"1877:3",1877,"instant",3,24,219,10.958904109589,3
"1877:3",1877,"arrived",3,22,219,10.0456621004566,3
"1877:3",1877,"commander",3,21,219,9.58904109589041,3
"1877:4",1877,"steamer",4,126,175,72,4
"1877:4",1877,"British",4,71,175,40.5714285714286,4
"1877:4",1877,"tons",4,37,175,21.1428571428571,4
"1877:4",1877,"Editor",4,29,175,16.5714285714286,4
"1877:4",1877,"Hongkong",4,28,175,16,4
"1877:4",1877,"London",4,25,175,14.2857142857143,4
"1877:4",1877,"Daily",4,23,175,13.1428571428571,4
"1877:4",1877,"Captain",4,22,175,12.5714285714286,4
"1877:4",1877,"barque",4,21,175,12,4
"1877:4",1877,"morning",4,21,175,12,4
"1877:4",1877,"instant",4,21,175,12,4
"1877:4",1877,"arrived",4,20,175,11.4285714285714,4
"1877:4",1877,"commander",4,20,175,11.4285714285714,4
"1877:4",1877,"Penang",4,20,175,11.4285714285714,4
"1877:5",1877,"steamer",5,34,125,27.2,5
"1877:5",1877,"British",5,23,125,18.4,5
"1877:5",1877,"Daily",5,18,125,14.4,5
"1877:5",1877,"Editor",5,16,125,12.8,5
"1877:5",1877,"commander",5,12,125,9.6,5
"1877:5",1877,"tons",5,10,125,8,5
"1877:5",1877,"Captain",5,10,125,8,5
"1877:5",1877,"Hongkong",5,9,125,7.2,5
"1877:5",1877,"instant",5,9,125,7.2,5
"1877:5",1877,"Sir",5,8,125,6.4,5
"1877:5",1877,"arrived",5,8,125,6.4,5
"1877:5",1877,"Departures",5,8,125,6.4,5
"1877:5",1877,"Bangkok",5,8,125,6.4,5
"1877:5",1877,"upon",5,8,125,6.4,5
"1877:5",1877,"letter",5,7,125,5.6,5
"1877:5",1877,"left",5,7,125,5.6,5
"1877:5",1877,"much",5,6,125,4.8,5
"1877:5",1877,"expected",5,6,125,4.8,5
"1877:5",1877,"Dutch",5,6,125,4.8,5
"1877:5",1877,"Arrivals",5,6,125,4.8,5
"1877:5",1877,"Minutes",5,6,125,4.8,5
"1877:5",1877,"Esq",5,6,125,4.8,5
"1878:1",1878,"mail",1,34,161,21.1180124223602,1
"1878:1",1878,"steamer",1,31,161,19.2546583850932,1
"1878:1",1878,"Journal",1,19,161,11.8012422360248,1
"1878:1",1878,"Overland",1,18,161,11.1801242236025,1
"1878:1",1878,"paid",1,16,161,9.93788819875776,1
"1878:1",1878,"London",1,15,161,9.3167701863354,1
"1878:1",1878,"arrived",1,15,161,9.3167701863354,1
"1878:1",1878,"weeks",1,13,161,8.07453416149068,1
"1878:1",1878,"par",1,13,161,8.07453416149068,1
"1878:1",1878,"morning",1,11,161,6.83229813664596,1
"1878:1",1878,"Private",1,10,161,6.2111801242236,1
"1878:1",1878,"Report",1,9,161,5.59006211180124,1
"1878:1",1878,"quality",1,9,161,5.59006211180124,1
"1878:1",1878,"present",1,9,161,5.59006211180124,1
"1878:3",1878,"morning",3,19,143,13.2867132867133,2
"1878:3",1878,"instant",3,19,143,13.2867132867133,2
"1878:3",1878,"Editor",3,18,143,12.5874125874126,2
"1878:3",1878,"Captain",3,17,143,11.8881118881119,2
"1878:3",1878,"steamer",3,17,143,11.8881118881119,2
"1878:3",1878,"Governor",3,16,143,11.1888111888112,2
"1878:3",1878,"arrived",3,14,143,9.79020979020979,2
"1878:3",1878,"Daily",3,13,143,9.09090909090909,2
"1878:3",1878,"Secretary",3,11,143,7.69230769230769,2
"1878:3",1878,"left",3,11,143,7.69230769230769,2
"1878:3",1878,"leave",3,11,143,7.69230769230769,2
"1878:3",1878,"Penang",3,11,143,7.69230769230769,2
"1878:3",1878,"Hongkong",3,11,143,7.69230769230769,2
"1878:3",1878,"News",3,9,143,6.29370629370629,2
"1878:3",1878,"little",3,8,143,5.59440559440559,2
"1878:3",1878,"absence",3,8,143,5.59440559440559,2
"1878:3",1878,"Tin",3,8,143,5.59440559440559,2
"1878:3",1878,"body",3,8,143,5.59440559440559,2
"1878:3",1878,"British",3,8,143,5.59440559440559,2
"1878:3",1878,"inquest",3,8,143,5.59440559440559,2
"1878:3",1878,"Excellency",3,7,143,4.89510489510489,2
"1878:3",1878,"Colonial",3,7,143,4.89510489510489,2
"1878:3",1878,"received",3,7,143,4.89510489510489,2
"1878:3",1878,"Sarawak",3,7,143,4.89510489510489,2
"1878:3",1878,"taken",3,7,143,4.89510489510489,2
"1878:3",1878,"male",3,7,143,4.89510489510489,2
"1878:3",1878,"Chinese",3,7,143,4.89510489510489,2
"1878:3",1878,"Police",3,7,143,4.89510489510489,2
"1878:4",1878,"steamer",4,138,115,120,3
"1878:4",1878,"British",4,112,115,97.3913043478261,3
"1878:4",1878,"tons",4,61,115,53.0434782608696,3
"1878:4",1878,"commander",4,21,115,18.2608695652174,3
"1878:4",1878,"Hongkong",4,19,115,16.5217391304348,3
"1878:4",1878,"Dutch",4,17,115,14.7826086956522,3
"1878:4",1878,"consignees",4,17,115,14.7826086956522,3
"1878:4",1878,"Batavia",4,16,115,13.9130434782609,3
"1878:4",1878,"Departures",4,16,115,13.9130434782609,3
"1878:4",1878,"barque",4,14,115,12.1739130434783,3
"1878:4",1878,"ship",4,14,115,12.1739130434783,3
"1878:4",1878,"arrived",4,13,115,11.304347826087,3
"1878:4",1878,"Captain",4,12,115,10.4347826086957,3
"1878:5",1878,"steamer",5,52,131,39.6946564885496,4
"1878:5",1878,"British",5,34,131,25.9541984732824,4
"1878:5",1878,"Editor",5,26,131,19.8473282442748,4
"1878:5",1878,"Daily",5,24,131,18.3206106870229,4
"1878:5",1878,"tons",5,19,131,14.5038167938931,4
"1878:5",1878,"arrived",5,16,131,12.2137404580153,4
"1878:5",1878,"instant",5,13,131,9.9236641221374,4
"1878:5",1878,"port",5,12,131,9.16030534351145,4
"1878:5",1878,"Sir",5,11,131,8.3969465648855,4
"1878:5",1878,"morning",5,11,131,8.3969465648855,4
"1878:5",1878,"Captain",5,11,131,8.3969465648855,4
"1878:5",1878,"Paris",5,11,131,8.3969465648855,4
"1878:5",1878,"Malacca",5,10,131,7.63358778625954,4
"1878:5",1878,"via",5,10,131,7.63358778625954,4
"1878:5",1878,"Hongkong",5,10,131,7.63358778625954,4
"1880:1",1880,"Daily",1,59,110,53.6363636363636,1
"1880:1",1880,"Tin",1,19,110,17.2727272727273,1
"1880:1",1880,"Journal",1,16,110,14.5454545454545,1
"1880:1",1880,"Pepper",1,15,110,13.6363636363636,1
"1880:1",1880,"mail",1,14,110,12.7272727272727,1
"1880:1",1880,"Bank",1,8,110,7.27272727272727,1
"1880:1",1880,"morning",1,8,110,7.27272727272727,1
"1880:1",1880,"steamer",1,8,110,7.27272727272727,1
"1880:1",1880,"London",1,8,110,7.27272727272727,1
"1880:1",1880,"lit",1,8,110,7.27272727272727,1
"1880:1",1880,"Overland",1,7,110,6.36363636363636,1
"1880:1",1880,"arrived",1,7,110,6.36363636363636,1
"1880:1",1880,"Opium",1,6,110,5.45454545454545,1
"1880:1",1880,"published",1,6,110,5.45454545454545,1
"1880:1",1880,"Report",1,6,110,5.45454545454545,1
"1880:1",1880,"lie",1,6,110,5.45454545454545,1
"1880:1",1880,"Bill",1,6,110,5.45454545454545,1
"1880:1",1880,"instant",1,6,110,5.45454545454545,1
"1880:1",1880,"Colonial",1,5,110,4.54545454545455,1
"1880:1",1880,"laid",1,5,110,4.54545454545455,1
"1880:1",1880,"fair",1,5,110,4.54545454545455,1
"1880:1",1880,"homeward",1,5,110,4.54545454545455,1
"1880:1",1880,"White",1,5,110,4.54545454545455,1
"1880:1",1880,"Black",1,5,110,4.54545454545455,1
"1880:1",1880,"Sarawak",1,5,110,4.54545454545455,1
"1880:1",1880,"Ist",1,5,110,4.54545454545455,1
"1880:1",1880,"Legislative",1,5,110,4.54545454545455,1
"1880:1",1880,"Flour",1,5,110,4.54545454545455,1
"1880:1",1880,"quality",1,5,110,4.54545454545455,1
"1880:1",1880,"upon",1,5,110,4.54545454545455,1
"1880:3",1880,"Daily",3,94,118,79.6610169491525,2
"1880:3",1880,"Editor",3,23,118,19.4915254237288,2
"1880:3",1880,"Sir",3,10,118,8.47457627118644,2
"1880:3",1880,"Malacca",3,10,118,8.47457627118644,2
"1880:3",1880,"tin",3,9,118,7.6271186440678,2
"1880:3",1880,"Tin",3,8,118,6.77966101694915,2
"1880:3",1880,"Manila",3,7,118,5.93220338983051,2
"1880:3",1880,"letter",3,6,118,5.08474576271187,2
"1880:3",1880,"left",3,5,118,4.23728813559322,2
"1880:3",1880,"News",3,5,118,4.23728813559322,2
"1880:3",1880,"mail",3,5,118,4.23728813559322,2
"1880:3",1880,"ami",3,5,118,4.23728813559322,2
"1880:3",1880,"Major",3,5,118,4.23728813559322,2
"1880:3",1880,"paper",3,5,118,4.23728813559322,2
"1880:3",1880,"Indian",3,5,118,4.23728813559322,2
"1880:3",1880,"Chief",3,5,118,4.23728813559322,2
"1880:3",1880,"China",3,5,118,4.23728813559322,2
"1880:3",1880,"ing",3,5,118,4.23728813559322,2
"1880:5",1880,"Daily",5,53,131,40.4580152671756,3
"1880:5",1880,"Editor",5,25,131,19.0839694656489,3
"1880:5",1880,"steamer",5,19,131,14.5038167938931,3
"1880:5",1880,"left",5,14,131,10.6870229007634,3
"1880:5",1880,"morning",5,11,131,8.3969465648855,3
"1880:5",1880,"ami",5,11,131,8.3969465648855,3
"1880:5",1880,"Tiik",5,11,131,8.3969465648855,3
"1880:5",1880,"British",5,10,131,7.63358778625954,3
"1880:5",1880,"Mail",5,9,131,6.87022900763359,3
"1880:5",1880,"London",5,9,131,6.87022900763359,3
"1880:5",1880,"instant",5,9,131,6.87022900763359,3
"1880:5",1880,"well",5,9,131,6.87022900763359,3
"1880:5",1880,"Penang",5,8,131,6.10687022900763,3
"1880:5",1880,"Colonial",5,7,131,5.34351145038168,3
"1880:5",1880,"Sir",5,7,131,5.34351145038168,3
"1880:5",1880,"Governor",5,7,131,5.34351145038168,3
"1880:5",1880,"Tin",5,7,131,5.34351145038168,3
"1880:5",1880,"letter",5,6,131,4.58015267175572,3
"1880:5",1880,"Malacca",5,6,131,4.58015267175572,3
"1880:5",1880,"place",5,6,131,4.58015267175572,3
"1880:5",1880,"China",5,6,131,4.58015267175572,3
"1880:5",1880,"present",5,6,131,4.58015267175572,3
"1883:2",1883,"Pepper",2,378,1188,31.8181818181818,1
"1883:2",1883,"Sago",2,253,1188,21.2962962962963,1
"1883:2",1883,"London",2,252,1188,21.2121212121212,1
"1883:2",1883,"fair",2,221,1188,18.6026936026936,1
"1883:2",1883,"Tin",2,210,1188,17.6767676767677,1
"1883:2",1883,"Flake",2,198,1188,16.6666666666667,1
"1883:2",1883,"quality",2,196,1188,16.4983164983165,1
"1883:2",1883,"Pearl",2,196,1188,16.4983164983165,1
"1883:2",1883,"Tapioca",2,183,1188,15.4040404040404,1
"1883:2",1883,"Penang",2,180,1188,15.1515151515152,1
"1883:2",1883,"White",2,176,1188,14.8148148148148,1
"1883:3",1883,"Brit",3,1184,1096,108.029197080292,2
"1883:3",1883,"itr",3,414,1096,37.7737226277372,2
"1883:3",1883,"Rio",3,211,1096,19.2518248175182,2
"1883:3",1883,"Flao",3,178,1096,16.2408759124088,2
"1883:3",1883,"Captain",3,177,1096,16.1496350364964,2
"1883:3",1883,"Dut",3,123,1096,11.2226277372263,2
"1883:3",1883,"Bio",3,116,1096,10.5839416058394,2
"1883:3",1883,"rtr",3,115,1096,10.492700729927,2
"1883:3",1883,"Malacca",3,114,1096,10.4014598540146,2
"1883:3",1883,"Editor",3,107,1096,9.76277372262774,2
"1884:2",1884,"Pepper",2,236,827,28.5368802902056,1
"1884:2",1884,"Sago",2,143,827,17.2914147521161,1
"1884:2",1884,"Tin",2,138,827,16.6868198307134,1
"1884:2",1884,"London",2,135,827,16.3240628778718,1
"1884:2",1884,"Flake",2,131,827,15.8403869407497,1
"1884:2",1884,"fair",2,128,827,15.4776299879081,1
"1884:2",1884,"quality",2,128,827,15.4776299879081,1
"1884:2",1884,"Pearl",2,117,827,14.1475211608222,1
"1884:2",1884,"small",2,110,827,13.3010882708585,1
"1884:2",1884,"Tapioca",2,110,827,13.3010882708585,1
"1884:2",1884,"White",2,107,827,12.9383313180169,1
"1884:2",1884,"Coffee",2,96,827,11.6082224909311,1
"1884:3",1884,"Brit",3,760,889,85.4893138357705,2
"1884:3",1884,"itr",3,374,889,42.0697412823397,2
"1884:3",1884,"rtr",3,230,889,25.8717660292463,2
"1884:3",1884,"Dut",3,117,889,13.1608548931384,2
"1884:3",1884,"Rio",3,117,889,13.1608548931384,2
"1884:3",1884,"Cardiff",3,106,889,11.9235095613048,2
"1884:3",1884,"Editor",3,102,889,11.4735658042745,2
"1884:3",1884,"ttr",3,87,889,9.78627671541057,2
"1884:3",1884,"London",3,73,889,8.21147356580427,2
"1884:3",1884,"Dutch",3,72,889,8.09898762654668,2
"1884:3",1884,"Flao",3,70,889,7.8740157480315,2
"1885:2",1885,"Pepper",2,88,688,12.7906976744186,1
"1885:2",1885,"Sago",2,74,688,10.7558139534884,1
"1885:2",1885,"Malacca",2,70,688,10.1744186046512,1
"1885:2",1885,"Flour",2,67,688,9.73837209302326,1
"1885:2",1885,"Pearl",2,63,688,9.15697674418605,1
"1885:2",1885,"White",2,62,688,9.01162790697674,1
"1885:2",1885,"Black",2,60,688,8.72093023255814,1
"1885:2",1885,"Sar",2,58,688,8.43023255813953,1
"1885:2",1885,"dry",2,55,688,7.99418604651163,1
"1885:2",1885,"Copra",2,55,688,7.99418604651163,1
"1885:2",1885,"small",2,49,688,7.12209302325581,1
"1885:3",1885,"News",3,67,673,9.9554234769688,2
"1885:3",1885,"Editor",3,46,673,6.83506686478455,2
"1885:3",1885,"Brit",3,43,673,6.38930163447251,2
"1885:3",1885,"aad",3,35,673,5.20059435364042,2
"1885:3",1885,"thai",3,34,673,5.0520059435364,2
"1885:3",1885,"ill",3,33,673,4.90341753343239,2
"1885:3",1885,"ami",3,29,673,4.30906389301634,2
"1885:3",1885,"Sir",3,28,673,4.16047548291233,2
"1885:3",1885,"China",3,27,673,4.01188707280832,2
"1885:3",1885,"itr",3,26,673,3.86329866270431,2
"1885:3",1885,"Company",3,26,673,3.86329866270431,2
"1885:4",1885,"Brit",4,394,357,110.364145658263,3
"1885:4",1885,"Hnt",4,104,357,29.1316526610644,3
"1885:4",1885,"itr",4,96,357,26.890756302521,3
"1885:4",1885,"lint",4,84,357,23.5294117647059,3
"1885:4",1885,"Name",4,80,357,22.4089635854342,3
"1885:4",1885,"Captain",4,52,357,14.5658263305322,3
"1885:4",1885,"Bnt",4,49,357,13.7254901960784,3
"1885:4",1885,"Apl",4,45,357,12.6050420168067,3
"1885:4",1885,"Date",4,39,357,10.9243697478992,3
"1885:4",1885,"rtr",4,35,357,9.80392156862745,3
"1885:5",1885,"Brit",5,394,357,110.364145658263,4
"1885:5",1885,"Hnt",5,104,357,29.1316526610644,4
"1885:5",1885,"itr",5,96,357,26.890756302521,4
"1885:5",1885,"lint",5,84,357,23.5294117647059,4
"1885:5",1885,"Name",5,80,357,22.4089635854342,4
"1885:5",1885,"Captain",5,52,357,14.5658263305322,4
"1885:5",1885,"Bnt",5,49,357,13.7254901960784,4
"1885:5",1885,"Apl",5,45,357,12.6050420168067,4
"1885:5",1885,"Date",5,39,357,10.9243697478992,4
"1885:5",1885,"rtr",5,35,357,9.80392156862745,4
"1886:2",1886,"small",2,260,1573,16.5289256198347,1
"1886:2",1886,"Ist",2,221,1573,14.0495867768595,1
"1886:2",1886,"quality",2,203,1573,12.9052765416402,1
"1886:2",1886,"Flour",2,198,1573,12.5874125874126,1
"1886:2",1886,"Flake",2,196,1573,12.4602670057216,1
"1886:2",1886,"Sago",2,195,1573,12.396694214876,1
"1886:2",1886,"Sar",2,186,1573,11.8245390972664,1
"1886:2",1886,"Tapioca",2,174,1573,11.0616656071202,1
"1886:2",1886,"Coffee",2,161,1573,10.2352193261284,1
"1886:2",1886,"Copra",2,138,1573,8.7730451366815,1
"1886:3",1886,"News",3,327,1344,24.3303571428571,2
"1886:3",1886,"thai",3,89,1344,6.62202380952381,2
"1886:3",1886,"Police",3,82,1344,6.10119047619048,2
"1886:3",1886,"Malacca",3,74,1344,5.50595238095238,2
