"wordCol","yearCol","countCol"
"kmt",1995,1
"nicole",1995,1
"aussie",1995,1
"moderate",1995,1
"jayakumar",1995,1
"restoring",1995,1
"severed",1995,1
"biased",1995,1
"power",1995,3
"ration",1995,1
"strained",1995,1
"arts",1995,1
"broken",1995,1
"safire",1995,3
"leadership",1995,1
"exciting",1995,1
"hawkers",1995,1
"released",1995,1
"central",1995,2
"package",1995,7
"industry",1995,1
"violence",1995,3
"barings",1995,11
"stand",1995,3
"act",1995,2
"tariffs",1995,1
"execs",1995,2
"road",1995,5
"tribe",1995,1
"outlook",1995,1
"burning",1995,2
"reactions",1995,1
"instruments",1995,1
"image",1995,1
"bountiful",1995,1
"empress",1995,2
"indon",1995,1
"involvement",1995,1
"conservancy",1995,1
"determine",1995,1
"parties",1995,1
"operator",1995,1
"hes",1995,1
"removing",1995,1
"alleged",1995,2
"safsa",1995,1
"myths",1995,1
"start",1995,6
"mondays",1995,1
"low",1995,2
"stars",1995,3
"regionalisation",1995,1
"alleges",1995,1
"passports",1995,1
"shower",1995,1
"recommends",1995,1
"enough",1995,2
"strikes",1995,1
"cabinet",1995,1
"land",1995,8
"clones",1995,1
"technologies",1995,1
"promote",1995,1
"fraud",1995,1
"arranged",1995,1
"stanford",1995,1
"unveils",1995,6
"jawi",1995,1
"dirty",1995,1
"flats",1995,10
"deadlock",1995,1
"agree",1995,4
"detailed",1995,1
"engine",1995,1
"cartons",1995,1
"subdue",1995,1
"taste",1995,1
"securities",1995,1
"am",1995,1
"retrained",1995,1
"deep",1995,1
"file",1995,1
"politics",1995,2
"deed",1995,1
"moves",1995,7
"bishop",1995,1
"film",1995,1
"amendments",1995,1
"drivers",1995,3
"event",1995,1
"snuffed",1995,1
"poor",1995,3
"games",1995,3
"remisiers",1995,1
"perils",1995,2
"students",1995,5
"hwa",1995,1
"important",1995,1
"surcharge",1995,1
"peak",1995,1
"coverage",1995,1
"queensland",1995,1
"prudent",1995,2
"habibie",1995,1
"pool",1995,1
"missed",1995,2
"building",1995,1
"cpi",1995,1
"booked",1995,1
"calls",1995,6
"wife",1995,1
"casts",1995,1
"cpf",1995,5
"having",1995,1
"resale",1995,4
"directors",1995,1
"restored",1995,1
"overseas",1995,1
"resolution",1995,1
"external",1995,2
"lias",1995,1
"chinese",1995,5
"maximum",1995,1
"hooked",1995,1
"dollar",1995,1
"month",1995,6
"higher",1995,6
"welfare",1995,2
"talks",1995,9
"implement",1995,2
"allowances",1995,1
"pts",1995,1
"shattered",1995,1
"pornographic",1995,1
"auckland",1995,1
"tv",1995,1
"pledged",1995,1
"opportunities",1995,1
"spirit",1995,1
"robber",1995,1
"sustain",1995,1
"enjoying",1995,1
"mandela",1995,1
"case",1995,11
"khmer",1995,1
"fay",1995,1
"sitting",1995,1
"simpsons",1995,1
"sons",1995,1
"rape",1995,1
"fall",1995,1
"fab",1995,1
"sony",1995,1
"alma",1995,1
"issue",1995,3
"tripartite",1995,1
"small",1995,3
"programme",1995,2
"penalties",1995,1
"streets",1995,1
"past",1995,1
"osa",1995,1
"rate",1995,8
"knifed",1995,1
"design",1995,1
"settled",1995,1
"lawyer",1995,3
"further",1995,2
"casual",1995,1
"najib",1995,1
"defence",1995,5
"section",1995,1
"anniversary",1995,1
"witnesses",1995,1
"coroner",1995,1
"suu",1995,1
"public",1995,7
"turmoil",1995,1
"full",1995,2
"threatened",1995,1
"modify",1995,1
"hours",1995,1
"newspaper",1995,1
"retraining",1995,1
"epitome",1995,1
"strong",1995,7
"cars",1995,3
"search",1995,1
"creeps",1995,1
"inspired",1995,1
"losses",1995,1
"allows",1995,2
"qualify",1995,1
"experience",1995,2
"airport",1995,1
"social",1995,2
"action",1995,11
"family",1995,10
"buses",1995,1
"africa",1995,3
"marriages",1995,1
"seng",1995,2
"ask",1995,1
"eye",1995,1
"takes",1995,7
"oecd",1995,1
"conspiring",1995,1
"splash",1995,1
"widens",1995,3
"restraints",1995,1
"markets",1995,8
"achieving",1995,1
"more",1995,42
"flat",1995,2
"israel",1995,1
"soin",1995,1
"frrewell",1995,1
"company",1995,1
"controlling",1995,1
"stick",1995,1
"broke",1995,2
"keeping",1995,1
"hour",1995,1
"science",1995,1
"coalition",1995,2
"remain",1995,2
"bias",1995,1
"sent",1995,1
"neighbours",1995,1
"dec",1995,2
"history",1995,1
"scam",1995,1
"pushes",1995,1
"rejuvenate",1995,1
"saads",1995,1
"share",1995,5
"pushed",1995,1
"protects",1995,1
"numbers",1995,1
"sharp",1995,1
"lacks",1995,1
"allege",1995,1
"condemn",1995,1
"information",1995,1
"needs",1995,7
"court",1995,11
"ministries",1995,1
"acts",1995,1
"influences",1995,1
"buzzword",1995,1
"explains",1995,1
"plans",1995,8
"questioning",1995,1
"missiles",1995,1
"coming",1995,1
"compromise",1995,1
"undergrads",1995,1
"sesdaq",1995,1
"refuse",1995,1
"jiang",1995,2
"coat",1995,1
"doctor",1995,2
"sect",1995,1
"pay",1995,12
"banks",1995,4
"ega",1995,1
"submarine",1995,1
"help",1995,19
"developed",1995,1
"ite",1995,1
"charities",1995,1
"setback",1995,1
"trade",1995,15
"disabled",1995,1
"held",1995,1
"attitude",1995,1
"paper",1995,8
"committed",1995,2
"thomson",1995,1
"stride",1995,1
"fined",1995,3
"peng",1995,1
"territorial",1995,1
"euromoney",1995,1
"soccer",1995,2
"fines",1995,1
"good",1995,3
"return",1995,4
"seeking",1995,1
"food",1995,1
"malek",1995,1
"party",1995,1
"linking",1995,1
"complain",1995,1
"bigger",1995,2
"mystery",1995,1
"hearts",1995,1
"pregnant",1995,1
"die",1995,1
"found",1995,4
"investigators",1995,1
"heavy",1995,1
"breakdown",1995,1
"harm",1995,1
"mums",1995,1
"house",1995,6
"osaka",1995,3
"idea",1995,4
"extended",1995,2
"expect",1995,1
"insurance",1995,1
"praise",1995,1
"robert",1995,1
"projected",1995,1
"misses",1995,1
"health",1995,6
"shipment",1995,1
"learners",1995,1
"evaluation",1995,1
"sbs",1995,1
"jiangsu",1995,1
"koh",1995,1
"team",1995,6
"pub",1995,2
"reason",1995,1
"base",1995,1
"clinch",1995,1
"brightest",1995,1
"members",1995,4
"put",1995,4
"teach",1995,1
"rises",1995,6
"yusof",1995,1
"owners",1995,1
"benefits",1995,2
"cremated",1995,1
"launch",1995,1
"reinforces",1995,1
"computers",1995,1
"espinosa",1995,1
"american",1995,1
"businessmen",1995,3
"threat",1995,3
"cyanide",1995,2
"major",1995,5
"dont",1995,3
"feel",1995,1
"radical",1995,1
"belligerent",1995,1
"number",1995,2
"revive",1995,1
"done",1995,2
"defects",1995,1
"fees",1995,3
"slower",1995,2
"passes",1995,2
"story",1995,2
"hots",1995,1
"guest",1995,1
"jet",1995,1
"tougher",1995,2
"threatening",1995,1
"jetty",1995,1
"hangs",1995,1
"station",1995,1
"gibraltar",1995,1
"statement",1995,1
"rajaratnam",1995,1
"nigeria",1995,1
"scheme",1995,5
"holdings",1995,2
"store",1995,1
"gps",1995,1
"passed",1995,2
"pump",1995,1
"hotel",1995,1
"park",1995,3
"required",1995,1
"part",1995,1
"doctors",1995,2
"rampant",1995,1
"explodes",1995,1
"king",1995,1
"grew",1995,1
"double",1995,2
"sti",1995,2
"aims",1995,4
"finances",1995,1
"defends",1995,2
"determined",1995,1
"risks",1995,2
"taxis",1995,1
"risky",1995,1
"mickey",1995,1
"outstanding",1995,1
"strengthen",1995,1
"imports",1995,1
"rewards",1995,1
"sentences",1995,1
"aged",1995,1
"pidemco",1995,1
"sell",1995,2
"built",1995,2
"zero",1995,1
"trapped",1995,1
"officers",1995,2
"chairman",1995,3
"province",1995,1
"foreman",1995,1
"play",1995,1
"towards",1995,3
"exec",1995,2
"singles",1995,1
"measures",1995,1
"reach",1995,2
"quota",1995,2
"serviced",1995,1
"most",1995,4
"aggravations",1995,1
"plan",1995,13
"significant",1995,1
"yhs",1995,1
"services",1995,5
"intervenes",1995,1
"salary",1995,3
"understands",1995,1
"dealers",1995,1
"mobile",1995,3
"clear",1995,2
"mediation",1995,1
"cover",1995,1
"kl",1995,8
"clean",1995,1
"bulletin",1995,1
"lying",1995,1
"bursaries",1995,2
"gold",1995,1
"commissions",1995,1
"consult",1995,1
"session",1995,1
"freight",1995,1
"fine",1995,1
"find",1995,2
"impact",1995,5
"copyright",1995,1
"justice",1995,3
"grace",1995,2
"failed",1995,1
"flights",1995,1
"factor",1995,1
"sacking",1995,1
"hit",1995,8
"gains",1995,6
"hiv",1995,2
"banned",1995,1
"marathoner",1995,1
"cheaper",1995,1
"preparing",1995,1
"theft",1995,1
"sumatran",1995,1
"safeguards",1995,1
"restart",1995,1
"appeal",1995,5
"cries",1995,1
"boost",1995,7
"doubled",1995,1
"investigate",1995,1
"common",1995,1
"witht",1995,1
"tanker",1995,1
"set",1995,13
"art",1995,4
"hurdles",1995,1
"culture",1995,1
"see",1995,1
"sea",1995,10
"close",1995,3
"arm",1995,1
"feared",1995,1
"knees",1995,1
"please",1995,1
"slapped",1995,1
"halves",1995,1
"woo",1995,2
"won",1995,1
"corruption",1995,1
"thrive",1995,1
"europe",1995,4
"solo",1995,1
"korea",1995,1
"premises",1995,1
"sold",1995,1
"confiscated",1995,1
"poorer",1995,1
"succeed",1995,1
"condo",1995,2
"yaw",1995,1
"league",1995,4
"last",1995,8
"sultan",1995,1
"annual",1995,1
"foreign",1995,11
"connection",1995,1
"canadians",1995,1
"bond",1995,1
"whole",1995,1
"upgraded",1995,1
"hiap",1995,1
"drunk",1995,2
"reasons",1995,1
"loan",1995,2
"recycling",1995,1
"sweep",1995,1
"community",1995,1
"agents",1995,2
"consideration",1995,1
"mission",1995,1
"headaches",1995,1
"java",1995,1
"publishing",1995,1
"create",1995,1
"strategy",1995,1
"hitting",1995,1
"pc",1995,3
"pa",1995,1
"maintenance",1995,1
"laos",1995,2
"meeting",1995,7
"pm",1995,70
"firm",1995,4
"reigns",1995,1
"fire",1995,2
"honorary",1995,1
"gas",1995,1
"johor",1995,1
"gap",1995,1
"fund",1995,5
"engage",1995,1
"prices",1995,8
"towns",1995,1
"pact",1995,7
"handling",1995,1
"uncertain",1995,1
"look",1995,6
"judicial",1995,1
"bill",1995,8
"budget",1995,7
"fun",1995,1
"engineers",1995,2
"studied",1995,1
"voters",1995,1
"cents",1995,1
"ris",1995,1
"leaving",1995,1
"fairer",1995,1
"shaw",1995,1
"grant",1995,1
"maids",1995,2
"fallacies",1995,1
"textile",1995,1
"products",1995,1
"resources",1995,1
"development",1995,1
"used",1995,1
"bonus",1995,1
"painless",1995,1
"holidays",1995,2
"viewing",1995,1
"levels",1995,2
"moving",1995,2
"user",1995,1
"contractors",1995,2
"chang",1995,2
"rabin",1995,1
"task",1995,1
"older",1995,3
"thais",1995,2
"spent",1995,1
"person",1995,1
"cheer",1995,1
"edge",1995,1
"flags",1995,1
"landmark",1995,1
"entry",1995,1
"spend",1995,1
"ambassador",1995,1
"knot",1995,1
"removed",1995,1
"competitive",1995,3
"arrests",1995,1
"murugiah",1995,1
"sime",1995,1
"taiwan",1995,10
"wage",1995,2
"cut",1995,8
"majority",1995,1
"workers",1995,9
"pillars",1995,2
"labour",1995,1
"parents",1995,3
"exhibition",1995,1
"tabled",1995,1
"presidents",1995,4
"easter",1995,1
"build",1995,6
"customers",1995,1
"australia",1995,2
"victims",1995,2
"demands",1995,2
"big",1995,13
"rebound",1995,3
"game",1995,1
"abound",1995,1
"foreigners",1995,1
"fortune",1995,1
"projects",1995,1
"indonesias",1995,1
"lost",1995,1
"spink",1995,1
"gandhis",1995,1
"banknotes",1995,1
"uproar",1995,1
"continue",1995,4
"squawk",1995,1
"popular",1995,1
"scrip",1995,1
"parade",1995,4
"back",1995,3
"urgent",1995,1
"litter",1995,1
"economic",1995,11
"pricing",1995,2
"roti",1995,1
"singing",1995,1
"decision",1995,3
"lied",1995,1
"epic",1995,1
"porridge",1995,1
"bg",1995,20
"litterbugs",1995,2
"grozny",1995,1
"martin",1995,1
"agreement",1995,3
"rebates",1995,2
"bt",1995,2
"step",1995,4
"witnouf",1995,1
"cautious",1995,2
"bourses",1995,3
"robbers",1995,1
"drama",1995,1
"ambush",1995,1
"slams",1995,1
"idd",1995,2
"womens",1995,3
"tenants",1995,1
"repair",1995,1
"clinton",1995,3
"resigns",1995,1
"cho",1995,1
"sporeans",1995,8
"heritage",1995,1
"opens",1995,1
"blueprint",1995,1
"sdp",1995,1
"holidaymakers",1995,1
"boys",1995,1
"link",1995,5
"competition",1995,4
"hopes",1995,1
"crane",1995,3
"active",1995,1
"collapses",1995,1
"cid",1995,1
"windows",1995,1
"un",1995,7
"uk",1995,2
"autonomous",1995,1
"alarm",1995,1
"camp",1995,1
"monumental",1995,1
"influence",1995,1
"curb",1995,2
"cafe",1995,1
"nab",1995,1
"peace",1995,3
"backs",1995,1
"forgo",1995,1
"recognition",1995,3
"becomes",1995,1
"golkar",1995,1
"draw",1995,1
"leng",1995,1
"users",1995,1
"lend",1995,1
"problems",1995,2
"visits",1995,1
"malay",1995,3
"helping",1995,2
"allowing",1995,1
"prepares",1995,1
"suffers",1995,1
"wafer",1995,2
"vehicles",1995,1
"speculations",1995,2
"walked",1995,1
"cooked",1995,1
"summit",1995,8
"introductory",1995,1
"sounded",1995,1
"code",1995,2
"qian",1995,1
"issued",1995,1
"results",1995,3
"medisave",1995,1
"adjustment",1995,1
"issues",1995,7
"simon",1995,1
"concerned",1995,2
"shanghai",1995,2
"young",1995,5
"debunking",1995,1
"critical",1995,1
"helps",1995,1
"excluded",1995,1
"stable",1995,2
"details",1995,1
"tremor",1995,1
"charity",1995,1
"addicts",1995,2
"joyride",1995,1
"seized",1995,1
"garden",1995,1
"torture",1995,1
"pulau",1995,1
"portfolios",1995,1
"continues",1995,4
"precinct",1995,1
"continued",1995,1
"arrange",1995,1
"needy",1995,1
"notes",1995,1
"shock",1995,1
"fewer",1995,1
"deals",1995,2
"race",1995,4
"chua",1995,1
"smaller",1995,1
"pledge",1995,1
"goodies",1995,1
"jump",1995,2
"singapores",1995,2
"video",1995,2
"picked",1995,2
"reunion",1995,1
"index",1995,4
"yock",1995,1
"plays",1995,1
"business",1995,4
"directive",1995,2
"squeeze",1995,1
"multimedia",1995,1
"access",1995,1
"indian",1995,2
"twins",1995,1
"flowing",1995,1
"expresses",1995,2
"firms",1995,4
"dortmund",1995,1
"exercise",1995,3
"body",1995,5
"brunei",1995,2
"focuses",1995,1
"lee",1995,32
"chinas",1995,3
"exchange",1995,3
"mistake",1995,1
"pushing",1995,1
"commercial",1995,1
"baring",1995,2
"let",1995,2
"licence",1995,2
"others",1995,1
"sing",1995,3
"scrapped",1995,1
"parkway",1995,1
"mindset",1995,1
"great",1995,1
"talent",1995,2
"stalks",1995,1
"technical",1995,1
"hudc",1995,2
"bugis",1995,1
"suggests",1995,2
"survey",1995,2
"defeat",1995,1
"residents",1995,7
"makes",1995,3
"jalan",1995,1
"springboks",1995,1
"named",1995,4
"addresses",1995,1
"hougang",1995,1
"deputy",1995,1
"win",1995,3
"cte",1995,1
"private",1995,3
"moonlighting",1995,1
"names",1995,1
"resales",1995,1
"columnists",1995,1
"tools",1995,1
"use",1995,10
"tar",1995,1
"illegal",1995,1
"ministers",1995,5
"next",1995,16
"mobilisation",1995,2
"oils",1995,1
"reflects",1995,1
"belgian",1995,1
"parliament",1995,5
"undeclared",1995,1
"improve",1995,2
"reissued",1995,1
"lodge",1995,1
"train",1995,1
"baby",1995,2
"tearing",1995,1
"harvest",1995,1
"appointed",1995,1
"women",1995,4
"account",1995,1
"integrating",1995,1
"athlete",1995,1
"drill",1995,3
"meet",1995,3
"nurture",1995,2
"drops",1995,2
"repairman",1995,1
"control",1995,2
"beijing",1995,5
"tap",1995,3
"links",1995,5
"escapes",1995,1
"rejoining",1995,1
"proportions",1995,1
"tax",1995,2
"tay",1995,1
"pieces",1995,1
"high",1995,10
"reserves",1995,1
"pulling",1995,1
"urged",1995,2
"woodlands",1995,1
"tan",1995,5
"contempt",1995,2
"pavarotti",1995,1
"democracy",1995,1
"sit",1995,1
"sia",1995,4
"junctions",1995,1
"umbc",1995,1
"stock",1995,4
"fare",1995,1
"buildings",1995,2
"blocks",1995,1
"attend",1995,1
"farm",1995,2
"watch",1995,1
"highs",1995,1
"collection",1995,1
"abuse",1995,1
"ties",1995,21
"bursary",1995,1
"boeing",1995,2
"martins",1995,1
"light",1995,3
"lines",1995,2
"batam",1995,1
"chief",1995,2
"agenda",1995,2
"handover",1995,2
"reorganise",1995,1
"expressways",1995,1
"move",1995,4
"apecs",1995,1
"looks",1995,1
"quake",1995,2
"condominiums",1995,1
"boosts",1995,4
"perfect",1995,1
"exclusion",1995,1
"inclusion",1995,1
"li",1995,2
"age",1995,5
"thieves",1995,1
"stalled",1995,1
"criminal",1995,1
"crowds",1995,2
"spreading",1995,2
"extradition",1995,2
"crucial",1995,1
"crash",1995,1
"greater",1995,1
"ntuc",1995,6
"practice",1995,2
"runs",1995,1
"dap",1995,1
"snake",1995,1
"hands",1995,1
"front",1995,3
"assets",1995,1
"day",1995,4
"presidential",1995,2
"strive",1995,2
"wreckcreation",1995,1
"worlds",1995,1
"tenanted",1995,1
"professorship",1995,1
"slide",1995,1
"shortage",1995,2
"accounts",1995,1
"beneath",1995,1
"constraints",1995,2
"privatisation",1995,1
"armies",1995,1
"doing",1995,1
"registration",1995,1
"staying",1995,1
"aggravated",1995,1
"society",1995,1
"books",1995,1
"satisfied",1995,1
"special",1995,3
"kids",1995,2
"announces",1995,1
"defend",1995,2
"chaos",1995,1
"liberalisation",1995,1
"performs",1995,1
"exporting",1995,1
"supports",1995,1
"waters",1995,1
"red",1995,1
"troop",1995,1
"release",1995,1
"onn",1995,1
"ecp",1995,1
"steering",1995,1
"allies",1995,1
"prepare",1995,1
"spill",1995,1
"area",1995,2
"times",1995,3
"keen",1995,3
"keel",1995,1
"safti",1995,1
"bai",1995,1
"south",1995,9
"powerful",1995,2
"scene",1995,2
"iht",1995,3
"date",1995,1
"patriotism",1995,1
"quality",1995,5
"payoh",1995,3
"ancient",1995,1
"festival",1995,1
"unknown",1995,1
"system",1995,14
"relations",1995,2
"grow",1995,2
"retreats",1995,1
"attack",1995,1
"lions",1995,4
"final",1995,2
"painful",1995,2
"environmental",1995,1
"yips",1995,1
"fongs",1995,1
"institution",1995,2
"asean",1995,16
"patients",1995,2
"ferry",1995,1
"migration",1995,1
"arf",1995,2
"wakes",1995,1
"tabs",1995,1
"partnership",1995,2
"comfortable",1995,1
"tonight",1995,1
"corrupt",1995,1
"unlikely",1995,1
"portrait",1995,1
"need",1995,4
"linked",1995,1
"competency",1995,1
"pupils",1995,5
"congrats",1995,1
"studying",1995,2
"agency",1995,2
"mix",1995,1
"bus",1995,3
"jail",1995,4
"lecturer",1995,1
"allow",1995,3
"repairs",1995,1
"courtesy",1995,1
"marshal",1995,1
"request",1995,2
"disease",1995,1
"face",1995,3
"construction",1995,3
"propels",1995,1
"wounded",1995,1
"painting",1995,3
"scotts",1995,1
"agreed",1995,1
"bring",1995,2
"molest",1995,2
"debate",1995,6
"staff",1995,2
"partners",1995,2
"filmed",1995,1
"pastoral",1995,1
"envs",1995,1
"housewives",1995,1
"credited",1995,1
"unions",1995,1
"terminal",1995,2
"finalised",1995,1
"jam",1995,1
"signboards",1995,1
"fuel",1995,3
"piano",1995,1
"islandwide",1995,2
"ishak",1995,1
"hope",1995,1
"handle",1995,2
"monuments",1995,1
"beat",1995,3
"bear",1995,1
"joint",1995,3
"ones",1995,1
"joins",1995,1
"applying",1995,1
"argues",1995,1
"chips",1995,1
"areas",1995,1
"committees",1995,1
"organ",1995,1
"rage",1995,1
"taxes",1995,1
"committeed",1995,1
"dangerous",1995,2
"qi",1995,1
"dpm",1995,1
"liquidators",1995,1
"view",1995,1
"strengthened",1995,1
"national",1995,2
"pitch",1995,1
"caning",1995,1
"officials",1995,3
"enhanced",1995,1
"expects",1995,3
"acquires",1995,1
"closer",1995,1
"closes",1995,1
"soins",1995,1
"miel",1995,2
"reform",1995,1
"nuclear",1995,1
"missing",1995,2
"teng",1995,1
"discounts",1995,1
"state",1995,3
"injustice",1995,1
"progress",1995,2
"boundary",1995,1
"lum",1995,1
"bought",1995,1
"ends",1995,3
"opening",1995,1
"zouk",1995,2
"strides",1995,1
"job",1995,1
"takeover",1995,1
"joe",1995,1
"key",1995,4
"overhaul",1995,1
"precious",1995,1
"joo",1995,1
"restrictions",1995,1
"hits",1995,9
"electrifying",1995,1
"instant",1995,1
"limits",1995,1
"career",1995,1
"taking",1995,4
"drug",1995,6
"april",1995,4
"invites",1995,1
"grounds",1995,1
"cj",1995,5
"gohs",1995,1
"wall",1995,3
"walk",1995,2
"gave",1995,1
"table",1995,1
"winning",1995,1
"quit",1995,1
"debt",1995,1
"ag",1995,1
"gondola",1995,1
"wills",1995,1
"copies",1995,1
"cent",1995,1
"apec",1995,14
"teamwork",1995,1
"upbeat",1995,1
"proposal",1995,2
"waste",1995,2
"moved",1995,1
"scrutiny",1995,2
"ensuring",1995,1
"kicks",1995,1
"smoking",1995,2
"brunch",1995,1
"homes",1995,3
"novel",1995,1
"couple",1995,2
"restaurant",1995,1
"value",1995,2
"owns",1995,1
"promoted",1995,2
"mythology",1995,1
"decides",1995,1
"revamps",1995,1
"commissioner",1995,1
"site",1995,1
"hints",1995,1
"vs",1995,1
"vt",1995,1
"optimistic",1995,2
"junction",1995,1
"productivity",1995,1
"servants",1995,6
"juan",1995,2
"buddhist",1995,1
"defiant",1995,1
"member",1995,1
"appraised",1995,1
"unity",1995,2
"parts",1995,3
"units",1995,1
"coe",1995,4
"gets",1995,10
"injured",1995,1
"effect",1995,1
"student",1995,3
"judgment",1995,1
"scholars",1995,1
"expand",1995,1
"keep",1995,6
"meddle",1995,1
"indonesia",1995,5
"corporatised",1995,1
"sets",1995,3
"restore",1995,1
"less",1995,2
"executive",1995,1
"domestic",1995,1
"tcs",1995,1
"arriving",1995,3
"interim",1995,1
"rooms",1995,1
"seats",1995,1
"spells",1995,2
"toilets",1995,1
"rapid",1995,1
"wee",1995,1
"wed",1995,1
"point",1995,1
"rebate",1995,1
"arrest",1995,3
"developments",1995,1
"wet",1995,1
"shophouse",1995,1
"warrant",1995,2
"tests",1995,2
"petrochemical",1995,1
"myth",1995,1
"government",1995,2
"chretien",1995,1
"normalise",1995,1
"judiciary",1995,1
"republics",1995,1
"historic",1995,1
"burden",1995,1
"press",1995,5
"turbulence",1995,1
"pier",1995,1
"loss",1995,2
"necessary",1995,1
"success",1995,6
"journalism",1995,1
"admitted",1995,1
"loses",1995,1
"taxpayers",1995,1
"payments",1995,1
"lose",1995,2
"become",1995,2
"works",1995,1
"italian",1995,1
"accessible",1995,1
"tumble",1995,2
"thief",1995,1
"library",1995,1
"hush",1995,1
"tony",1995,4
"growth",1995,14
"recommendation",1995,1
"home",1995,7
"mother",1995,2
"transport",1995,6
"lead",1995,1
"leader",1995,1
"limitations",1995,1
"pressure",1995,1
"host",1995,1
"loans",1995,4
"panel",1995,14
"gained",1995,1
"semis",1995,1
"rationing",1995,1
"puts",1995,1
"getting",1995,1
"shipping",1995,2
"surge",1995,2
"union",1995,1
"handphones",1995,1
"urges",1995,5
"introduced",1995,1
"software",1995,1
"suharto",1995,11
"alliance",1995,1
"letters",1995,1
"downgrading",1995,1
"submits",1995,1
"commitment",1995,1
"criticised",1995,1
"tackle",1995,1
"square",1995,1
"lung",1995,1
"actions",1995,1
"female",1995,1
"artists",1995,1
"stocks",1995,2
"rejoice",1995,1
"confident",1995,3
"veil",1995,1
"housing",1995,5
"spread",1995,1
"biggest",1995,2
"philips",1995,1
"buy",1995,2
"north",1995,1
"funds",1995,4
"brand",1995,1
"hq",1995,1
"rajan",1995,1
"hk",1995,5
"neutral",1995,1
"lowered",1995,1
"courts",1995,1
"convergence",1995,1
"highest",1995,1
"aiports",1995,1
"made",1995,1
"places",1995,1
"wish",1995,1
"smooth",1995,2
"signed",1995,2
"record",1995,6
"limit",1995,1
"invest",1995,3
"problem",1995,4
"cwealth",1995,3
"entering",1995,1
"pie",1995,1
"beats",1995,2
"education",1995,4
"girl",1995,3
"worse",1995,1
"mutual",1995,1
"contest",1995,2
"virtual",1995,1
"other",1995,5
"boom",1995,6
"sick",1995,1
"outlines",1995,1
"branca",1995,1
"star",1995,2
"lauds",1995,1
"stay",1995,5
"nsmans",1995,1
"chance",1995,3
"deter",1995,1
"friends",1995,1
"roxette",1995,1
"ghost",1995,1
"hng",1995,3
"ranks",1995,2
"rule",1995,2
"hikes",1995,1
"bahru",1995,1
"simpson",1995,1
"liver",1995,1
"todays",1996,1
"mindsets",1996,1
"child",1996,2
"protest",1996,2
"asian",1996,10
"controversial",1996,1
"nwc",1996,1
"towns",1996,1
"looking",1996,2
"votes",1996,2
"crises",1996,1
"poorest",1996,1
"list",1996,1
"neighbours",1996,1
"teaching",1996,1
"homemakers",1996,1
"regrets",1996,1
"abri",1996,2
"risk",1996,1
"rise",1996,2
"kiang",1996,2
"updates",1996,1
"supersmart",1996,1
"reforms",1996,3
"affect",1996,1
"singtel",1996,4
"bringing",1996,1
"alpine",1996,1
"tickets",1996,1
"school",1996,4
"basics",1996,1
"yachting",1996,1
"skills",1996,2
"companies",1996,3
"enjoy",1996,1
"force",1996,1
"pragmatic",1996,1
"warns",1996,1
"guidelines",1996,2
"japanese",1996,5
"elections",1996,4
"likely",1996,7
"chee",1996,7
"kidnap",1996,1
"saddams",1996,1
"established",1996,1
"prisons",1996,1
"religious",1996,1
"selected",1996,1
"asia",1996,9
"toll",1996,1
"supplier",1996,1
"new",1996,41
"net",1996,6
"seeks",1996,6
"told",1996,4
"festive",1996,2
"licences",1996,2
"incentives",1996,1
"met",1996,1
"china",1996,55
"grcs",1996,2
"generals",1996,1
"daughter",1996,3
"forum",1996,2
"study",1996,7
"settles",1996,2
"reports",1996,2
"golds",1996,1
"credit",1996,1
"analysts",1996,1
"military",1996,2
"postponed",1996,1
"changes",1996,6
"criticism",1996,1
"golden",1996,1
"secure",1996,1
"myanmar",1996,7
"maxtor",1996,1
"precincts",1996,1
"replace",1996,2
"cheats",1996,1
"cane",1996,2
"sipadan",1996,2
"drowned",1996,1
"glance",1996,1
"unit",1996,1
"taiwans",1996,3
"seles",1996,1
"voters",1996,4
"arms",1996,4
"leaks",1996,1
"call",1996,8
"calm",1996,4
"denmark",1996,1
"care",1996,7
"lorry",1996,1
"successful",1996,1
"remark",1996,1
"award",1996,4
"hurt",1996,5
"shelters",1996,1
"excellent",1996,1
"hole",1996,1
"hold",1996,4
"tariff",1996,1
"join",1996,2
"room",1996,2
"queenstown",1996,1
"mo",1996,1
"work",1996,5
"mp",1996,3
"mr",1996,3
"clockwork",1996,1
"plunges",1996,1
"radiance",1996,1
"wang",1996,1
"give",1996,4
"household",1996,1
"jumabhoy",1996,2
"india",1996,3
"want",1996,2
"times",1996,2
"attract",1996,2
"rescue",1996,2
"ceremony",1996,1
"autonomy",1996,2
"end",1996,2
"recovery",1996,4
"provide",1996,2
"travel",1996,2
"feature",1996,2
"hot",1996,1
"env",1996,2
"patriarch",1996,2
"symposium",1996,1
"faulty",1996,1
"lam",1996,2
"drtoh",1996,1
"minority",1996,2
"replacing",1996,1
"confirmed",1996,1
"wrong",1996,6
"poked",1996,1
"president",1996,8
"law",1996,2
"directors",1996,1
"retail",1996,1
"third",1996,3
"sets",1996,2
"youths",1996,1
"cigarettes",1996,1
"green",1996,1
"enter",1996,1
"first",1996,9
"athletes",1996,1
"wing",1996,1
"emotion",1996,1
"telecom",1996,3
"satisfied",1996,2
"nsfs",1996,1
"japan",1996,10
"mayor",1996,1
"welcomes",1996,2
"scoring",1996,1
"lifeline",1996,1
"highlights",1996,1
"better",1996,3
"fade",1996,1
